janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,spread_media,spread_desvio
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,19,DUK,AYE,0.13477435160041296,-0.005459463023652954,0.02237598269438088
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,20,1005945D,GPUI,0.1359077399341686,0.005391373821281221,0.022491965096885284
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,1,8375930Q,COP,0.07795443323919926,0.013951689777311935,0.010616085702626758
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,2,PPL,WEC,0.07953129746078957,-0.006916875484721033,0.016319334682975598
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,3,AEP,FPC,0.08273970720370016,-0.004110309280600969,0.017608889692428444
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,4,RDPL,XOM,0.10085811419389756,0.0036195627792889908,0.019634043252828384
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,5,PPL,AYE,0.10412989243866377,-0.007645509932211505,0.01878551936005157
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,6,CEG,SCG,0.10990870010209619,0.005573089833267566,0.020080827798980978
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,7,45200Q,PPL,0.11723985785306468,-0.0150677768619289,0.015344815576560877
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,8,45200Q,AEP,0.1214778603416562,0.007215798715403188,0.02068516601651073
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,9,AYE,SCG,0.1292149731174277,0.0010670964380297902,0.022574054209694584
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,10,AYE,WEC,0.1303035286375689,0.0007286344474904734,0.022682607950181104
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,11,45200Q,FPC,0.1324555451666356,0.0031054894348022176,0.022668425634640953
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,12,CEG,DTE,0.1336964819493005,0.0018370471543933745,0.022914111624390596
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,13,D,DTE,0.13617933266175442,0.004109638892985694,0.022832046438561834
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,14,FPC,TE,0.1386828262295694,-0.007065233716547573,0.022316779189862253
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,15,1005945D,TE,0.14246478914890304,-0.010117184451994188,0.021455533956820566
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,16,CEG,AYE,0.1452130757568284,0.004505993395237776,0.023528291416121633
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,17,PPL,SCG,0.15502782133819437,-0.006578413494181716,0.02386025174854937
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,18,D,AYE,0.15668056068375336,0.006778585133830097,0.023940758547298716
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,19,D,PCG,0.1574339494901551,-0.0010526972513071413,0.024923001894482807
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,20,1005945D,FPC,0.1616605957115098,-0.0030519507354466137,0.025092298967846097
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,1,NEE,PPL,0.07993984288748379,0.009806402193809335,0.014897542625057191
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,2,FPC,AYE,0.0825848571048482,0.000395609290950204,0.018134668589083917
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,3,45200Q,PPL,0.08321645476905815,-0.005298918752592054,0.017416924349441355
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,4,PPL,FPC,0.08369941636340172,0.0010151453764612086,0.01823264063210598
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,5,PPL,WEC,0.08432540167393654,0.00046293475171234355,0.018323280633975616
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,6,NEE,FPC,0.08444491231193751,0.010821547570270545,0.014793967163701084
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,7,45200Q,WEC,0.088627312673907,-0.004835984000879711,0.018155355896239008
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,8,AEP,FPC,0.1000769654508531,-0.008414177233912442,0.018100623359085223
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,9,AEP,PPL,0.10035737474788675,-0.00942932261037365,0.01762282105151861
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,10,PPL,AYE,0.10380355053530366,0.0014107546674114128,0.02028698608371414
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,11,USW,BLS,0.10762104174335718,0.007181738867280049,0.019416133237866687
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,12,GPUI,SCG,0.10983181955441523,0.00014672612607386125,0.02091782388318042
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,13,8375930Q,COP,0.11006190479503175,0.01720311438080397,0.011889803527171266
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,14,CEG,FPC,0.11518368556039604,-0.00276644608329364,0.021241832096010008
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,15,300583Q,8375930Q,0.11871694253238729,0.0026421548645496405,0.021586270443395804
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,16,PPL,TEG,0.12333043910143715,-0.005062513275878053,0.021578349859997355
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,17,NEE,DTE,0.1337792200745298,-0.007680577041364503,0.021765997608511722
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,18,3054Q,693365Q,0.13584667465033817,0.0035547576573374323,0.02298989268178354
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,19,NEE,AYE,0.13895843182535828,0.011217156861220748,0.020671075177469033
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,20,CEG,SCG,0.13915453264644384,0.011097070907019734,0.020754877217061003
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,1,NEE,FPC,0.05360065216495968,0.002364475870337563,0.01436131753303684
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,2,NEE,PPL,0.08234527559386606,0.0035822686847776547,0.017680272247446206
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,3,AEP,NEE,0.08800618340762867,-0.010635960501201169,0.015306199477558234
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,4,45200Q,WEC,0.09425454044935577,-0.0034011107711301924,0.018998271360090573
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,5,PPL,FPC,0.09697148288375956,-0.001217792814440092,0.019539642078007027
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,6,NEE,TXU,0.10064984738824023,0.00022002053706657068,0.019944344646341504
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,7,FPC,AYE,0.10172889864531953,0.007575257728931572,0.018560149851098374
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,8,AEP,FPC,0.10423603567403461,-0.008271484630863605,0.018528687440550924
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,9,AEP,PPL,0.11055183168753047,-0.007053691816423514,0.0196726341652331
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,10,TXU,FPC,0.11284068630652655,0.0021444553332709924,0.02100937296779875
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,11,PPL,AYE,0.12987174180727834,0.006357464914491482,0.02174281329924013
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,12,USW,BLS,0.13367963701819008,0.011784022504355413,0.019722219935816923
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,13,NEE,AYE,0.13557856691102188,0.009939733599269135,0.020897245094158308
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,14,AYE,TE,0.13604361646753205,0.006633483700954796,0.022215867592500077
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,15,AEP,TXU,0.13674505779499668,-0.010415939964134598,0.020774351322852824
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,16,AEP,AYE,0.13682932592905672,-0.0006962269019320319,0.023245230207042188
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,17,USW,3054Q,0.14025738046359493,-0.0026211614999148,0.02339827673557658
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,18,TXU,AYE,0.1407170679989349,0.009719713062202566,0.021479006315097967
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,19,300583Q,8375930Q,0.14439854248945494,0.0008397109443287168,0.023875454461591745
1991-07_a_1992-06,1991-07,1992-06,1992-07,1992-12,20,BLS,3054Q,0.14588520046925169,-0.014405184004270212,0.019190930789461165
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,1,AEP,NEE,0.06115015765828957,-0.0063723872334910175,0.014175062807945357
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,2,NEE,FPC,0.06519693176358032,0.007980357485431449,0.013919682220943674
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,3,AEP,FPC,0.0758070194630136,0.001607970251940431,0.017234752682538653
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,4,PPL,WEC,0.0773675975893866,0.0026239995438324406,0.01728838316506604
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,5,3054Q,210967Q,0.08857432771276308,0.0014243309384358225,0.018656350653217687
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,6,FPC,AYE,0.09535329125026237,-0.008646205884811497,0.01737348903717017
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,7,DUK,WEC,0.0976946978723845,0.01265624962916849,0.015011038307969552
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,8,NEE,AYE,0.09888233283652426,-0.0006658483993800483,0.019758394513373953
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,9,USW,BLS,0.10243831226853217,-0.002258032747235219,0.019994390463246137
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,10,45200Q,PPL,0.10806049017901387,0.0013803503416978586,0.020620467109420053
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,11,CEG,FPC,0.11159173660075794,-0.0065437091505167674,0.019952059511243778
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,12,45200Q,WEC,0.12246850832013934,0.0040043498855303,0.021632546164142844
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,13,TXU,FPC,0.13357777014789463,-0.011049955858506546,0.020134329809617137
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,14,TXU,TE,0.13381396379804755,-0.004801268677334911,0.022489234125862678
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,15,AEP,AYE,0.13738843805583656,-0.007038235632871066,0.02221046479188589
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,16,FPC,TE,0.1430386944671227,0.006248687181171633,0.022938393797232292
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,17,DUK,PPL,0.14322761134792472,0.01003225008533605,0.021565555608042013
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,18,AEP,TXU,0.14698189238151826,0.012657926110446976,0.020496334064746102
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,19,300583Q,2500Q,0.14842715596103062,-0.00854620839102003,0.022657057097066835
1991-08_a_1992-07,1991-08,1992-07,1992-08,1993-01,20,TXU,SCG,0.15186459852361622,0.01626358385397933,0.018294963770716485
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,1,NEE,FPC,0.05471030433068336,-0.0049154720582585305,0.013886923211787125
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,2,AEP,NEE,0.059853717072655854,0.0010103155722305597,0.01537823013831921
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,3,PPL,WEC,0.08619925178879839,-0.006006885547794237,0.017488129224496676
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,4,DUK,WEC,0.08936764177553869,0.012101647802719778,0.01440841661157827
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,5,NEE,TXU,0.09035219401494032,-0.0018404015119808663,0.018845156776497167
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,6,3054Q,210967Q,0.0936093337101056,-0.001379961769560708,0.019223781073236537
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,7,TXU,FPC,0.09741263927628552,-0.0030750705462776642,0.019418148970918633
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,8,AEP,FPC,0.09748693073129289,-0.003905156486027971,0.019275428288193973
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,9,CEG,NEE,0.11278025040837747,-0.0051514423756828,0.020515799050897426
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,10,CEG,FPC,0.12235349429431608,-0.01006691443394133,0.019590426723489453
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,11,XEL,AYE,0.12419908100014254,0.003182409334297201,0.021970106450810573
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,12,AEP,TXU,0.12563561447427674,-0.0008300859397503065,0.022312826999939795
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,13,PPW,PEG,0.13749491649059564,0.0011148637710091907,0.023331671490140222
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,14,8375930Q,COP,0.14402119357617948,0.019234212096303206,0.014145306037524308
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,15,300583Q,2500Q,0.15495077220106168,0.009219987598497821,0.023011703790497915
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,16,1005945D,CEG,0.15523038881838147,-0.006380197535899747,0.02398176704139867
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,17,PPL,TEG,0.15795464235156942,0.00997138661103395,0.022956067338015765
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,18,GPUI,SCG,0.15875169785965682,-0.016232354359330285,0.01911627930279291
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,19,571300Q,NEE,0.15972390818615168,-0.0021986888804534964,0.025079306534068875
1991-09_a_1992-08,1991-09,1992-08,1992-09,1993-02,20,PPL,FPC,0.16067926483299289,0.011427930023129026,0.0225055615635725
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,1,XEL,TXU,0.07874525570343849,0.006594534141288696,0.016358065306678306
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,2,XEL,NEE,0.08678606073669926,-0.004075792477936327,0.018065164358919743
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,3,AEP,NEE,0.08882058490326017,0.011041925931302961,0.015121622390581473
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,4,TXU,FPC,0.09044112121762282,0.005236585998442652,0.018164376339713562
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,5,GPUI,SCG,0.09245265254821788,-0.00405520016655622,0.01867928952456986
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,6,FPC,AYE,0.09983866914512873,0.012341676802475155,0.015546710774703036
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,7,D,PPL,0.11433817586055284,0.001183504949370828,0.021225534824600482
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,8,BLS,210967Q,0.12181442088490257,-0.01119414611392393,0.018859367038763838
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,9,GPUI,TE,0.12526693792779042,0.0006425415849572554,0.02224211647580958
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,10,AYE,SCG,0.125502372138385,-0.002751583183138124,0.022101033259217934
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,11,FPC,SCG,0.12555966075717606,0.009590093619337029,0.0200985032054166
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,12,TXU,UEP,0.12694980654373467,0.002902400602057229,0.022210823173803528
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,13,XEL,FPC,0.1281204314354909,0.011831120139731349,0.019127890660195285
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,14,NEE,TXU,0.1284600887970555,0.010670326619225021,0.019835359668714476
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,15,1005945D,FPC,0.13165945680486857,0.007957550608216166,0.021373352830465344
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,16,TXU,SCG,0.13187363879046643,0.01482667961777968,0.017336099779096642
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,17,CEG,UEP,0.1324092301068731,-0.003796066971599188,0.022558580612948756
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,18,NEE,WEC,0.13458248016547714,0.0004958091643407699,0.023058615820205672
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,19,3054Q,FPC,0.13512469419868012,-0.009451704264566914,0.02108084166373347
1991-10_a_1992-09,1991-10,1992-09,1992-10,1993-03,20,NEE,FPC,0.13738624086397522,0.015906912617667676,0.01699995979203386
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,1,FPC,AYE,0.07620927596769889,0.007243661438108317,0.015803129878532263
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,2,CEG,NEE,0.08502156248471238,-0.004869221443995064,0.01770829609682459
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,3,XEL,TXU,0.0867591537937642,0.008768140273054366,0.016343102275417496
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,4,AEP,NEE,0.08933371309706217,0.010875489488734569,0.015354258028072536
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,5,NEE,SCG,0.09004940760860336,0.003263831178733919,0.018618379438610506
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,6,TXU,SCG,0.0914528016019176,0.011443329719962477,0.015213103093746586
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,7,TXU,AYE,0.09153708415317396,-0.0025916687686770184,0.018881181018845516
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,8,PPL,FPC,0.09668269626229176,-0.0015656254839020488,0.019524358709888945
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,9,BLS,210967Q,0.09922486663276686,-0.0006918244031053278,0.01983100981973464
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,10,XEL,AEP,0.105186590407925,0.006072149325548356,0.019503584129059927
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,11,1005945D,PPL,0.10644155573493208,0.003947533431930814,0.020167852348588342
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,12,GPUI,TE,0.10717134848277965,0.0036505513681462944,0.02029541131811397
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,13,D,AYE,0.10845972781180535,0.006584172427604127,0.019669071906270888
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,14,45200Q,DUK,0.10980818497671407,-0.0037553624449655977,0.020532609561534083
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,15,D,FPC,0.11058556553746257,-0.0006594890105041899,0.020937883312927563
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,16,PPL,AYE,0.11116492229029973,0.005678035954206268,0.020217878593873192
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,17,PCG,WEC,0.11421129356540405,-0.00040081384091086717,0.0212851621949826
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,18,USW,BLS,0.11717435996649783,0.007175829124819384,0.020329307904502634
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,19,TXU,FPC,0.11817008875311785,-0.009835330206785335,0.019282410102924176
1991-11_a_1992-10,1991-11,1992-10,1992-11,1993-04,20,NEE,TXU,0.11892137441486739,-0.008179498541228559,0.020118164098699168
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,1,45200Q,PPL,0.06516856001110227,0.0022060279311776933,0.01592857576470231
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,2,AEP,NEE,0.06923824886280272,0.003472918230626242,0.01620635471098337
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,3,FPC,AYE,0.07714068054144718,0.008476475619618075,0.015296341103658063
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,4,XEL,NEE,0.08018878034727095,0.0026647267688480313,0.017637474292423218
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,5,CEG,NEE,0.08342215438574385,-0.0018621126217948688,0.018098593094170164
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,6,XEL,GPUI,0.0917135704262364,0.0046589481469145825,0.018497318936325842
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,7,XEL,SCG,0.10037725225993199,-0.0030024569292298425,0.01972997489057295
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,8,AEP,GPUI,0.1012739540228722,0.005467139608692793,0.019283997117944544
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,9,AEP,SCG,0.10607203076722271,-0.002194265467451632,0.020398207022131232
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,10,TXU,UEP,0.10795764657427753,-0.0004966097571076377,0.020691924983309132
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,11,NEE,GPUI,0.10996925882579944,0.001994221378066551,0.020794067600938767
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,12,XEL,AEP,0.11109213729207568,-0.0008081914617782106,0.02098061126977571
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,13,NEE,SCG,0.11540114293961778,-0.005667183698077873,0.02063241682512002
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,14,GPUI,SCG,0.11634845505477642,-0.007661405076144425,0.02006913465048365
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,15,D,TXU,0.1260681241471957,0.009415228299132623,0.020279843147151963
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,16,USW,BLS,0.12701210543696106,0.0012838747987351583,0.02241342044196703
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,17,XEL,AYE,0.1272198945461014,0.003363831463972519,0.022214422950526596
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,18,XEL,FPC,0.12793514520740246,-0.005112644155645555,0.02194165651628874
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,19,AEP,PCG,0.13490681499899893,0.0037610450813446643,0.022828554730455086
1991-12_a_1992-11,1991-12,1992-11,1992-12,1993-05,20,NEE,FPC,0.13582575623195225,-0.007777370924493583,0.021869237936102844
1992-01_a_1992-12,1992-01,1992-12,1993-01,1993-06,1,XEL,GPUI,0.07295541668941041,0.0037594967981816815,0.016558129415040878
1992-01_a_1992-12,1992-01,1992-12,1993-01,1993-06,2,PPL,FPC,0.07661746801875324,0.0039815070890197365,0.01693873624474702
1992-01_a_1992-12,1992-01,1992-12,1993-01,1993-06,3,XEL,TXU,0.08148820819366165,-0.008535449740889184,0.015778020061288638
1992-01_a_1992-12,1992-01,1992-12,1993-01,1993-06,4,DUK,FPC,0.08174255300832556,-0.006227822679836399,0.01685686851417121
