janela,neg_inicio,neg_fim,ativo1,ativo2,rank,ssd,sigma,n_trades,n_fechados,n_forcados,retorno_total
1991-05_a_1992-04,1992-05,1992-10,1005945D,TE,15,0.142464789148903,0.0214555339568205,1,0,1,-0.03146648020724174
1991-05_a_1992-04,1992-05,1992-10,CEG,AYE,16,0.1452130757568284,0.0235282914161216,1,0,1,0.018585570231912762
1991-05_a_1992-04,1992-05,1992-10,PPL,SCG,17,0.1550278213381943,0.0238602517485493,1,0,1,-0.02080106340389254
1991-05_a_1992-04,1992-05,1992-10,D,AYE,18,0.1566805606837533,0.0239407585472987,3,3,0,0.14758196773374876
1991-05_a_1992-04,1992-05,1992-10,D,PCG,19,0.1574339494901551,0.0249230018944828,1,1,0,0.04379252706185233
1991-05_a_1992-04,1992-05,1992-10,1005945D,FPC,20,0.1616605957115098,0.025092298967846,1,1,0,0.049595278794212994
1991-06_a_1992-05,1992-06,1992-11,NEE,PPL,1,0.0799398428874837,0.0148975426250571,2,1,1,0.008195937169960699
1991-06_a_1992-05,1992-06,1992-11,FPC,AYE,2,0.0825848571048482,0.0181346685890839,0,0,0,0.0
1991-06_a_1992-05,1992-06,1992-11,45200Q,PPL,3,0.0832164547690581,0.0174169243494413,3,2,1,0.1275950028573829
1991-06_a_1992-05,1992-06,1992-11,PPL,FPC,4,0.0836994163634017,0.0182326406321059,1,1,0,0.04342686005795304
1991-06_a_1992-05,1992-06,1992-11,PPL,WEC,5,0.0843254016739365,0.0183232806339756,2,1,1,-0.014850633568519123
1991-06_a_1992-05,1992-06,1992-11,NEE,FPC,6,0.0844449123119375,0.014793967163701,1,0,1,-0.027420573244337332
1991-06_a_1992-05,1992-06,1992-11,45200Q,WEC,7,0.088627312673907,0.018155355896239,2,1,1,-0.008032833704768594
1991-06_a_1992-05,1992-06,1992-11,AEP,FPC,8,0.1000769654508531,0.0181006233590852,1,0,1,-0.046619552264657305
1991-06_a_1992-05,1992-06,1992-11,AEP,PPL,9,0.1003573747478867,0.0176228210515186,2,1,1,-0.014723524296076373
1991-06_a_1992-05,1992-06,1992-11,PPL,AYE,10,0.1038035505353036,0.0202869860837141,1,1,0,0.06046547723552198
1991-06_a_1992-05,1992-06,1992-11,USW,BLS,11,0.1076210417433571,0.0194161332378666,2,2,0,0.10221262704725775
1991-06_a_1992-05,1992-06,1992-11,GPUI,SCG,12,0.1098318195544152,0.0209178238831804,2,1,1,0.03411302617013201
1991-06_a_1992-05,1992-06,1992-11,8375930Q,COP,13,0.1100619047950317,0.0118898035271712,1,0,1,-0.02141412899338524
1991-06_a_1992-05,1992-06,1992-11,CEG,FPC,14,0.115183685560396,0.02124183209601,2,1,1,0.05412895506553661
1991-06_a_1992-05,1992-06,1992-11,300583Q,8375930Q,15,0.1187169425323872,0.0215862704433958,3,2,1,0.17054724094327833
1991-06_a_1992-05,1992-06,1992-11,PPL,TEG,16,0.1233304391014371,0.0215783498599973,2,1,1,0.03389741699995874
1991-06_a_1992-05,1992-06,1992-11,NEE,DTE,17,0.1337792200745298,0.0217659976085117,1,0,1,0.006660848973616074
1991-06_a_1992-05,1992-06,1992-11,3054Q,693365Q,18,0.1358466746503381,0.0229898926817835,1,0,1,-0.019187810693313878
1991-06_a_1992-05,1992-06,1992-11,NEE,AYE,19,0.1389584318253582,0.020671075177469,1,0,1,-0.005988959133959804
1991-06_a_1992-05,1992-06,1992-11,CEG,SCG,20,0.1391545326464438,0.020754877217061,3,2,1,0.030809591785975976
1991-07_a_1992-06,1992-07,1992-12,NEE,FPC,1,0.0536006521649596,0.0143613175330368,1,0,1,0.013629112424581313
1991-07_a_1992-06,1992-07,1992-12,NEE,PPL,2,0.082345275593866,0.0176802722474462,1,0,1,0.006061699731735537
1991-07_a_1992-06,1992-07,1992-12,AEP,NEE,3,0.0880061834076286,0.0153061994775582,3,2,1,0.09021690236605062
1991-07_a_1992-06,1992-07,1992-12,45200Q,WEC,4,0.0942545404493557,0.0189982713600905,1,0,1,-0.059349111782479036
1991-07_a_1992-06,1992-07,1992-12,PPL,FPC,5,0.0969714828837595,0.019539642078007,1,1,0,0.04077365250777787
1991-07_a_1992-06,1992-07,1992-12,NEE,TXU,6,0.1006498473882402,0.0199443446463415,2,1,1,0.050055313125567324
1991-07_a_1992-06,1992-07,1992-12,FPC,AYE,7,0.1017288986453195,0.0185601498510983,1,1,0,0.04414541517455339
1991-07_a_1992-06,1992-07,1992-12,AEP,FPC,8,0.1042360356740346,0.0185286874405509,1,0,1,0.008301919477589625
1991-07_a_1992-06,1992-07,1992-12,AEP,PPL,9,0.1105518316875304,0.0196726341652331,1,0,1,-0.003940835529026576
1991-07_a_1992-06,1992-07,1992-12,TXU,FPC,10,0.1128406863065265,0.0210093729677987,2,2,0,0.07752347931921377
1991-07_a_1992-06,1992-07,1992-12,PPL,AYE,11,0.1298717418072783,0.0217428132992401,1,1,0,0.0550119781175048
1991-07_a_1992-06,1992-07,1992-12,USW,BLS,12,0.13367963701819,0.0197222199358169,3,3,0,0.1650659799398304
1991-07_a_1992-06,1992-07,1992-12,NEE,AYE,13,0.1355785669110218,0.0208972450941583,1,0,1,0.018567507991618437
1991-07_a_1992-06,1992-07,1992-12,AYE,TE,14,0.136043616467532,0.0222158675925,1,0,1,-0.008248581030494417
1991-07_a_1992-06,1992-07,1992-12,AEP,TXU,15,0.1367450577949966,0.0207743513228528,1,0,1,0.00501561681570617
1991-07_a_1992-06,1992-07,1992-12,AEP,AYE,16,0.1368293259290567,0.0232452302070421,1,0,1,-0.003933036675920376
1991-07_a_1992-06,1992-07,1992-12,USW,3054Q,17,0.1402573804635949,0.0233982767355765,1,0,1,-0.020862438824385765
1991-07_a_1992-06,1992-07,1992-12,TXU,AYE,18,0.1407170679989349,0.0214790063150979,1,1,0,0.03346132619049769
1991-07_a_1992-06,1992-07,1992-12,300583Q,8375930Q,19,0.1443985424894549,0.0238754544615917,3,3,0,0.24460011354035005
1991-07_a_1992-06,1992-07,1992-12,BLS,3054Q,20,0.1458852004692516,0.0191909307894611,3,2,1,0.06508271217343009
1991-08_a_1992-07,1992-08,1993-01,AEP,NEE,1,0.0611501576582895,0.0141750628079453,3,3,0,0.10640820412073992
1991-08_a_1992-07,1992-08,1993-01,NEE,FPC,2,0.0651969317635803,0.0139196822209436,1,1,0,0.03422149421722831
1991-08_a_1992-07,1992-08,1993-01,AEP,FPC,3,0.0758070194630136,0.0172347526825386,1,0,1,0.02696573044442241
1991-08_a_1992-07,1992-08,1993-01,PPL,WEC,4,0.0773675975893866,0.017288383165066,1,0,1,-0.04993297191339763
1991-08_a_1992-07,1992-08,1993-01,3054Q,210967Q,5,0.088574327712763,0.0186563506532176,3,2,1,0.0404731181620106
1991-08_a_1992-07,1992-08,1993-01,FPC,AYE,6,0.0953532912502623,0.0173734890371701,1,0,1,-0.001002478477560187
1991-08_a_1992-07,1992-08,1993-01,DUK,WEC,7,0.0976946978723845,0.0150110383079695,1,0,1,-0.052697736050870914
1991-08_a_1992-07,1992-08,1993-01,NEE,AYE,8,0.0988823328365242,0.0197583945133739,1,0,1,0.007457159117971068
1991-08_a_1992-07,1992-08,1993-01,USW,BLS,9,0.1024383122685321,0.0199943904632461,3,2,1,0.1146647075860443
1991-08_a_1992-07,1992-08,1993-01,45200Q,PPL,10,0.1080604901790138,0.02062046710942,3,2,1,0.06856989504015576
1991-08_a_1992-07,1992-08,1993-01,CEG,FPC,11,0.1115917366007579,0.0199520595112437,2,1,1,0.05618405329021403
1991-08_a_1992-07,1992-08,1993-01,45200Q,WEC,12,0.1224685083201393,0.0216325461641428,1,0,1,-0.08432305307328891
1991-08_a_1992-07,1992-08,1993-01,TXU,FPC,13,0.1335777701478946,0.0201343298096171,2,1,1,0.05387380350640314
1991-08_a_1992-07,1992-08,1993-01,TXU,TE,14,0.1338139637980475,0.0224892341258626,2,1,1,0.0813213402420262
1991-08_a_1992-07,1992-08,1993-01,AEP,AYE,15,0.1373884380558365,0.0222104647918858,1,0,1,-0.002983212938884816
1991-08_a_1992-07,1992-08,1993-01,FPC,TE,16,0.1430386944671227,0.0229383937972322,1,1,0,0.0674893681127583
1991-08_a_1992-07,1992-08,1993-01,DUK,PPL,17,0.1432276113479247,0.021565555608042,1,1,0,0.041643851592994
1991-08_a_1992-07,1992-08,1993-01,AEP,TXU,18,0.1469818923815182,0.0204963340647461,1,0,1,0.012256110614149662
1991-08_a_1992-07,1992-08,1993-01,300583Q,2500Q,19,0.1484271559610306,0.0226570570970668,2,2,0,0.11159675534127289
1991-08_a_1992-07,1992-08,1993-01,TXU,SCG,20,0.1518645985236162,0.0182949637707164,1,0,1,-0.04242324388176111
1991-09_a_1992-08,1992-09,1993-02,NEE,FPC,1,0.0547103043306833,0.0138869232117871,3,2,1,0.05160300398289763
1991-09_a_1992-08,1992-09,1993-02,AEP,NEE,2,0.0598537170726558,0.0153782301383192,3,3,0,0.11371120251586209
1991-09_a_1992-08,1992-09,1993-02,PPL,WEC,3,0.0861992517887983,0.0174881292244966,1,0,1,-0.05312726755866115
1991-09_a_1992-08,1992-09,1993-02,DUK,WEC,4,0.0893676417755386,0.0144084166115782,1,0,1,-0.03410550565202264
1991-09_a_1992-08,1992-09,1993-02,NEE,TXU,5,0.0903521940149403,0.0188451567764971,2,1,1,0.028775887709015957
1991-09_a_1992-08,1992-09,1993-02,3054Q,210967Q,6,0.0936093337101056,0.0192237810732365,2,1,1,0.0684173979379391
1991-09_a_1992-08,1992-09,1993-02,TXU,FPC,7,0.0974126392762855,0.0194181489709186,2,2,0,0.07590436209458273
1991-09_a_1992-08,1992-09,1993-02,AEP,FPC,8,0.0974869307312928,0.0192754282881939,2,1,1,0.05063368567306592
1991-09_a_1992-08,1992-09,1993-02,CEG,NEE,9,0.1127802504083774,0.0205157990508974,3,2,1,0.07474181285013837
1991-09_a_1992-08,1992-09,1993-02,CEG,FPC,10,0.122353494294316,0.0195904267234894,2,1,1,0.07199205280071286
1991-09_a_1992-08,1992-09,1993-02,XEL,AYE,11,0.1241990810001425,0.0219701064508105,1,0,1,0.011011064733077003
1991-09_a_1992-08,1992-09,1993-02,AEP,TXU,12,0.1256356144742767,0.0223128269999397,1,0,1,0.01425288081390319
1991-09_a_1992-08,1992-09,1993-02,PPW,PEG,13,0.1374949164905956,0.0233316714901402,1,0,1,-0.3506255512241224
1991-09_a_1992-08,1992-09,1993-02,8375930Q,COP,14,0.1440211935761794,0.0141453060375243,1,0,1,-0.010338440860481635
1991-09_a_1992-08,1992-09,1993-02,300583Q,2500Q,15,0.1549507722010616,0.0230117037904979,3,2,1,0.0971120380961884
1991-09_a_1992-08,1992-09,1993-02,1005945D,CEG,16,0.1552303888183814,0.0239817670413986,1,0,1,0.0038802152875727636
1991-09_a_1992-08,1992-09,1993-02,PPL,TEG,17,0.1579546423515694,0.0229560673380157,1,0,1,0.008369670960993725
1991-09_a_1992-08,1992-09,1993-02,GPUI,SCG,18,0.1587516978596568,0.0191162793027929,2,2,0,0.08619145971584885
1991-09_a_1992-08,1992-09,1993-02,571300Q,NEE,19,0.1597239081861516,0.0250793065340688,1,1,0,0.05217472319126959
1991-09_a_1992-08,1992-09,1993-02,PPL,FPC,20,0.1606792648329928,0.0225055615635725,1,1,0,0.04576160948094421
1991-10_a_1992-09,1992-10,1993-03,XEL,TXU,1,0.0787452557034384,0.0163580653066783,1,1,0,0.030740334453492224
1991-10_a_1992-09,1992-10,1993-03,XEL,NEE,2,0.0867860607366992,0.0180651643589197,2,1,1,0.012438100085294779
1991-10_a_1992-09,1992-10,1993-03,AEP,NEE,3,0.0888205849032601,0.0151216223905814,4,3,1,0.04640002594271253
1991-10_a_1992-09,1992-10,1993-03,TXU,FPC,4,0.0904411212176228,0.0181643763397135,3,3,0,0.11528820906019621
1991-10_a_1992-09,1992-10,1993-03,GPUI,SCG,5,0.0924526525482178,0.0186792895245698,2,1,1,0.02626932660062531
1991-10_a_1992-09,1992-10,1993-03,FPC,AYE,6,0.0998386691451287,0.015546710774703,1,1,0,0.0396934857840906
1991-10_a_1992-09,1992-10,1993-03,D,PPL,7,0.1143381758605528,0.0212255348246004,2,2,0,0.0810469665394703
1991-10_a_1992-09,1992-10,1993-03,BLS,210967Q,8,0.1218144208849025,0.0188593670387638,2,1,1,0.028277701790689225
1991-10_a_1992-09,1992-10,1993-03,GPUI,TE,9,0.1252669379277904,0.0222421164758095,2,2,0,0.09894018428614249
1991-10_a_1992-09,1992-10,1993-03,AYE,SCG,10,0.125502372138385,0.0221010332592179,1,0,1,-0.0019710920762779915
1991-10_a_1992-09,1992-10,1993-03,FPC,SCG,11,0.125559660757176,0.0200985032054166,1,0,1,0.01309207212736907
1991-10_a_1992-09,1992-10,1993-03,TXU,UEP,12,0.1269498065437346,0.0222108231738035,1,1,0,0.04365126405314912
1991-10_a_1992-09,1992-10,1993-03,XEL,FPC,13,0.1281204314354909,0.0191278906601952,2,1,1,0.07153127950856053
1991-10_a_1992-09,1992-10,1993-03,NEE,TXU,14,0.1284600887970555,0.0198353596687144,1,0,1,-0.03225668249847302
1991-10_a_1992-09,1992-10,1993-03,1005945D,FPC,15,0.1316594568048685,0.0213733528304653,1,0,1,-0.038318613035836946
1991-10_a_1992-09,1992-10,1993-03,TXU,SCG,16,0.1318736387904664,0.0173360997790966,1,0,1,0.009626139899469921
1991-10_a_1992-09,1992-10,1993-03,CEG,UEP,17,0.1324092301068731,0.0225585806129487,2,1,1,0.0517054908996436
1991-10_a_1992-09,1992-10,1993-03,NEE,WEC,18,0.1345824801654771,0.0230586158202056,2,2,0,0.09441136452970333
1991-10_a_1992-09,1992-10,1993-03,3054Q,FPC,19,0.1351246941986801,0.0210808416637334,3,2,1,0.07482855748411554
1991-10_a_1992-09,1992-10,1993-03,NEE,FPC,20,0.1373862408639752,0.0169999597920338,2,1,1,0.012087475111065338
1991-11_a_1992-10,1992-11,1993-04,FPC,AYE,1,0.0762092759676988,0.0158031298785322,2,1,1,0.030124393558489393
1991-11_a_1992-10,1992-11,1993-04,CEG,NEE,2,0.0850215624847123,0.0177082960968245,2,1,1,-0.018073156978736682
1991-11_a_1992-10,1992-11,1993-04,XEL,TXU,3,0.0867591537937642,0.0163431022754174,2,1,1,-0.010143193304011477
1991-11_a_1992-10,1992-11,1993-04,AEP,NEE,4,0.0893337130970621,0.0153542580280725,3,2,1,0.012907290541496863
1991-11_a_1992-10,1992-11,1993-04,NEE,SCG,5,0.0900494076086033,0.0186183794386105,2,1,1,0.03956911435788335
1991-11_a_1992-10,1992-11,1993-04,TXU,SCG,6,0.0914528016019176,0.0152131030937465,1,0,1,-0.02076805906112955
1991-11_a_1992-10,1992-11,1993-04,TXU,AYE,7,0.0915370841531739,0.0188811810188455,0,0,0,0.0
1991-11_a_1992-10,1992-11,1993-04,PPL,FPC,8,0.0966826962622917,0.0195243587098889,2,1,1,0.0574120720531176
1991-11_a_1992-10,1992-11,1993-04,BLS,210967Q,9,0.0992248666327668,0.0198310098197346,2,2,0,0.09489330341393998
1991-11_a_1992-10,1992-11,1993-04,XEL,AEP,10,0.105186590407925,0.0195035841290599,2,1,1,0.01627811910765542
1991-11_a_1992-10,1992-11,1993-04,1005945D,PPL,11,0.106441555734932,0.0201678523485883,1,0,1,-0.013907282478101801
1991-11_a_1992-10,1992-11,1993-04,GPUI,TE,12,0.1071713484827796,0.0202954113181139,2,2,0,0.09894018428614249
1991-11_a_1992-10,1992-11,1993-04,D,AYE,13,0.1084597278118053,0.0196690719062708,1,1,0,0.049696860157343425
1991-11_a_1992-10,1992-11,1993-04,45200Q,DUK,14,0.109808184976714,0.020532609561534,2,1,1,0.03563409551718277
1991-11_a_1992-10,1992-11,1993-04,D,FPC,15,0.1105855655374625,0.0209378833129275,1,0,1,0.006330407876358857
1991-11_a_1992-10,1992-11,1993-04,PPL,AYE,16,0.1111649222902997,0.0202178785938731,1,1,0,0.032287287553530275
1991-11_a_1992-10,1992-11,1993-04,PCG,WEC,17,0.114211293565404,0.0212851621949826,1,1,0,0.04462537567882385
1991-11_a_1992-10,1992-11,1993-04,USW,BLS,18,0.1171743599664978,0.0203293079045026,3,2,1,0.07194590960679381
1991-11_a_1992-10,1992-11,1993-04,TXU,FPC,19,0.1181700887531178,0.0192824101029241,3,2,1,0.07656175392995568
1991-11_a_1992-10,1992-11,1993-04,NEE,TXU,20,0.1189213744148673,0.0201181640986991,1,0,1,-0.057120780107902336
1991-12_a_1992-11,1992-12,1993-05,45200Q,PPL,1,0.0651685600111022,0.0159285757647023,1,1,0,0.028181158388829286
1991-12_a_1992-11,1992-12,1993-05,AEP,NEE,2,0.0692382488628027,0.0162063547109833,3,2,1,0.0928174939646007
1991-12_a_1992-11,1992-12,1993-05,FPC,AYE,3,0.0771406805414471,0.015296341103658,2,1,1,0.015206633886174936
1991-12_a_1992-11,1992-12,1993-05,XEL,NEE,4,0.0801887803472709,0.0176374742924232,3,2,1,0.0730432333351585
1991-12_a_1992-11,1992-12,1993-05,CEG,NEE,5,0.0834221543857438,0.0180985930941701,2,1,1,0.01658521012628611
1991-12_a_1992-11,1992-12,1993-05,XEL,GPUI,6,0.0917135704262364,0.0184973189363258,2,1,1,-0.02284442022509403
1991-12_a_1992-11,1992-12,1993-05,XEL,SCG,7,0.1003772522599319,0.0197299748905729,2,1,1,0.0326779079870797
1991-12_a_1992-11,1992-12,1993-05,AEP,GPUI,8,0.1012739540228722,0.0192839971179445,4,3,1,0.12602405777675163
1991-12_a_1992-11,1992-12,1993-05,AEP,SCG,9,0.1060720307672227,0.0203982070221312,3,2,1,0.10896003483163297
1991-12_a_1992-11,1992-12,1993-05,TXU,UEP,10,0.1079576465742775,0.0206919249833091,2,1,1,0.057908373958269754
1991-12_a_1992-11,1992-12,1993-05,NEE,GPUI,11,0.1099692588257994,0.0207940676009387,2,1,1,0.03305227633461716
1991-12_a_1992-11,1992-12,1993-05,XEL,AEP,12,0.1110921372920756,0.0209806112697757,2,1,1,0.06214562736056306
1991-12_a_1992-11,1992-12,1993-05,NEE,SCG,13,0.1154011429396177,0.02063241682512,2,1,1,0.05499943605288571
1991-12_a_1992-11,1992-12,1993-05,GPUI,SCG,14,0.1163484550547764,0.0200691346504836,2,1,1,0.05666457035288708
1991-12_a_1992-11,1992-12,1993-05,D,TXU,15,0.1260681241471957,0.0202798431471519,3,3,0,0.12653635114837714
1991-12_a_1992-11,1992-12,1993-05,USW,BLS,16,0.127012105436961,0.022413420441967,3,2,1,0.03173508736432218
1991-12_a_1992-11,1992-12,1993-05,XEL,AYE,17,0.1272198945461014,0.0222144229505265,1,0,1,-0.06181612511298795
1991-12_a_1992-11,1992-12,1993-05,XEL,FPC,18,0.1279351452074024,0.0219416565162887,1,0,1,-0.015900260305499292
1991-12_a_1992-11,1992-12,1993-05,AEP,PCG,19,0.1349068149989989,0.022828554730455,2,1,1,0.08238686863944833
1991-12_a_1992-11,1992-12,1993-05,NEE,FPC,20,0.1358257562319522,0.0218692379361028,2,1,1,0.07695763392844368
1992-01_a_1992-12,1993-01,1993-06,XEL,GPUI,1,0.0729554166894104,0.0165581294150408,2,1,1,-0.03607989127757194
1992-01_a_1992-12,1993-01,1993-06,PPL,FPC,2,0.0766174680187532,0.016938736244747,2,1,1,0.05896053960292713
1992-01_a_1992-12,1993-01,1993-06,XEL,TXU,3,0.0814882081936616,0.0157780200612886,2,1,1,0.015821604073018913
1992-01_a_1992-12,1993-01,1993-06,DUK,FPC,4,0.0817425530083255,0.0168568685141712,2,1,1,0.03300412886832971
1992-01_a_1992-12,1993-01,1993-06,XEL,NEE,5,0.0850557963262303,0.0166778542435911,2,2,0,0.06558060835878288
1992-01_a_1992-12,1993-01,1993-06,NEE,NI,6,0.0916894959950127,0.0190342548929778,1,0,1,-0.13403465839271866
1992-01_a_1992-12,1993-01,1993-06,DUK,PPL,7,0.0917743838601836,0.0160655596847669,2,2,0,0.06430445183972622
1992-01_a_1992-12,1993-01,1993-06,NEE,GPUI,8,0.0995646731400938,0.0194603012777877,2,1,1,-0.0063177749760829904
1992-01_a_1992-12,1993-01,1993-06,AEP,NEE,9,0.104265682768414,0.0162726818403829,2,1,1,-0.013460642550622404
1992-01_a_1992-12,1993-01,1993-06,TXU,FPC,10,0.1052281209119883,0.0161527099827973,2,1,1,0.047550808999079264
1992-01_a_1992-12,1993-01,1993-06,D,PPL,11,0.1097142942223854,0.0183558763826853,1,0,1,-0.005714669302243958
1992-01_a_1992-12,1993-01,1993-06,CEG,NI,12,0.1112102788570723,0.0182532671141671,2,1,1,-0.022571624094253284
1992-01_a_1992-12,1993-01,1993-06,1005945D,ED,13,0.112902577961222,0.0210157394946204,3,2,1,0.1023578359426881
1992-01_a_1992-12,1993-01,1993-06,CEG,NEE,14,0.1148659955105699,0.0188214778226049,1,0,1,-0.04510915424492801
1992-01_a_1992-12,1993-01,1993-06,210967Q,FPC,15,0.1190136555189838,0.017660836718309,4,3,1,0.14355440838655498
1992-01_a_1992-12,1993-01,1993-06,45200Q,AYE,16,0.1204645768575574,0.0212285272217347,3,2,1,0.11430292839314415
1992-01_a_1992-12,1993-01,1993-06,USW,BLS,17,0.1205472857170661,0.02120745371769,2,1,1,-0.020256713944466043
1992-01_a_1992-12,1993-01,1993-06,IP,896661Q,18,0.1220000943330887,0.021893375515631,1,0,1,0.01149854397921235
1992-01_a_1992-12,1993-01,1993-06,DUK,CNP,19,0.1233363672047289,0.019086984289929,1,0,1,-0.08522757822613247
1992-01_a_1992-12,1993-01,1993-06,XEL,NI,20,0.1273904693935605,0.0209859387139159,1,0,1,-0.12990037395193987
1992-02_a_1993-01,1993-02,1993-07,45200Q,NI,1,0.0602498737840733,0.0137280805442158,4,3,1,0.06556816924025588
1992-02_a_1993-01,1993-02,1993-07,DUK,PPL,2,0.0748666438245209,0.0171285917215728,3,2,1,0.06262919101476971
1992-02_a_1993-01,1993-02,1993-07,45200Q,CEG,3,0.0795056176066282,0.0177559149405101,3,3,0,0.0971808046874838
1992-02_a_1993-01,1993-02,1993-07,45200Q,PPL,4,0.0857809450999411,0.0147385857721641,3,2,1,0.06756241379725825
1992-02_a_1993-01,1993-02,1993-07,PPL,AYE,5,0.094600587313721,0.0190438221653413,2,1,1,0.018597475450537804
1992-02_a_1993-01,1993-02,1993-07,XEL,TXU,6,0.0963600628698486,0.0172789609883274,2,1,1,-0.012303599623853634
1992-02_a_1993-01,1993-02,1993-07,TXU,ES,7,0.0971933731540275,0.015646185651238,1,0,1,-0.04239498865932678
1992-02_a_1993-01,1993-02,1993-07,D,NEE,8,0.0983570062014678,0.0180832551508344,1,0,1,-0.05319381014874247
1992-02_a_1993-01,1993-02,1993-07,AEP,PCG,9,0.1016645236118165,0.0193002896916783,1,0,1,-0.06298530987473716
1992-02_a_1993-01,1993-02,1993-07,DUK,FPC,10,0.1052213997312492,0.0162126252964235,2,1,1,-0.012819828045665282
1992-02_a_1993-01,1993-02,1993-07,D,TXU,11,0.1062443906478165,0.0205674807006774,3,3,0,0.11866179499033358
1992-02_a_1993-01,1993-02,1993-07,CEG,NI,12,0.1066382321994297,0.0188228559686467,2,1,1,0.00021859860101136608
1992-02_a_1993-01,1993-02,1993-07,XEL,D,13,0.1075885545817527,0.0187753165468998,1,0,1,-0.07255686936504524
1992-02_a_1993-01,1993-02,1993-07,IP,896661Q,14,0.1127485053421537,0.020226987157302,1,0,1,0.0353769789412417
1992-02_a_1993-01,1993-02,1993-07,DUK,AYE,15,0.1134997364895298,0.0204059915342916,1,1,0,0.038491656077083936
1992-02_a_1993-01,1993-02,1993-07,FPC,ES,16,0.1135694112459759,0.0211621988873875,2,1,1,0.06017653011365509
1992-02_a_1993-01,1993-02,1993-07,CEG,PPL,17,0.1135792375489472,0.0188061660860605,3,2,1,0.10546657730294084
1992-02_a_1993-01,1993-02,1993-07,XEL,UEP,18,0.1152317404225868,0.0186063282317182,1,0,1,-0.046243767888728526
1992-02_a_1993-01,1993-02,1993-07,FPC,NI,19,0.116836527808573,0.0212680874899981,1,0,1,-0.07414807307282689
1992-02_a_1993-01,1993-02,1993-07,45200Q,DUK,20,0.1183817414151917,0.019787690180007,3,2,1,0.08905756383432895
1992-03_a_1993-02,1993-03,1993-08,45200Q,NI,1,0.0594019735738129,0.0148045464096271,2,1,1,-0.06959472477628459
1992-03_a_1993-02,1993-03,1993-08,D,PPL,2,0.0717459480098341,0.0168851254248598,1,0,1,-0.060541983547336864
1992-03_a_1993-02,1993-03,1993-08,AEP,NEE,3,0.0732698973999959,0.0165325008666156,2,1,1,-0.022869662596481488
1992-03_a_1993-02,1993-03,1993-08,TXU,ES,4,0.0739267796773219,0.0158497779163098,1,0,1,-0.03499993339101115
1992-03_a_1993-02,1993-03,1993-08,FPC,AYE,5,0.0814253913634956,0.0171552907262347,1,0,1,-0.02791372234077516
1992-03_a_1993-02,1993-03,1993-08,D,DUK,6,0.081942241128786,0.013216441228979,4,3,1,0.06418498166741937
1992-03_a_1993-02,1993-03,1993-08,UEP,PPL,7,0.0837474423478852,0.0146443965559456,2,1,1,-0.015426919190349997
1992-03_a_1993-02,1993-03,1993-08,UEP,AYE,8,0.0840195675688164,0.0170448154713323,2,1,1,0.04219565946401438
1992-03_a_1993-02,1993-03,1993-08,PPL,AYE,9,0.0879206045387945,0.0182225700488775,2,1,1,0.029223083868629818
1992-03_a_1993-02,1993-03,1993-08,UEP,FPC,10,0.0884228784051401,0.0187331216073306,1,0,1,-0.04472485341740551
1992-03_a_1993-02,1993-03,1993-08,AYE,ES,11,0.0893439143551404,0.0155136342746807,1,0,1,-0.0600569960414562
