janela,negociacao,ativo1,ativo2,rank,ssd,sigma,n_trades,n_fechados,n_forcados,retorno_total
2018/S1_a_2018/S2,2019/S1,DUK,ES,17,0.1138599496924825,0.0199009937007226,13,12,1,-0.0604975297937449
2018/S1_a_2018/S2,2019/S1,XEL,PNW,18,0.1171768314825385,0.0195431510707138,2,1,1,-0.058633762911656784
2018/S1_a_2018/S2,2019/S1,AEP,ES,19,0.1176721669274911,0.0181579048557497,1,0,1,0.021889430553903466
2018/S1_a_2018/S2,2019/S1,ETR,WEC,20,0.1212868281680812,0.0214511749634038,1,1,0,0.035963281921711165
2018/S2_a_2019/S1,2019/S2,XEL,WEC,1,0.0254522373726331,0.0095348292452458,26,25,1,-0.014273251241602836
2018/S2_a_2019/S1,2019/S2,XEL,AEP,2,0.0289404267936106,0.0091283109401502,11,10,1,0.03950444739054648
2018/S2_a_2019/S1,2019/S2,AEP,WEC,3,0.0375406115307441,0.0120470486732881,34,33,1,-0.034861358560093314
2018/S2_a_2019/S1,2019/S2,FE,CMS,4,0.0540899122227074,0.0140493788335864,3,2,1,0.06397009093866524
2018/S2_a_2019/S1,2019/S2,EQR,AVB,5,0.0551985901724947,0.0135628815825071,35,34,1,0.02058008598166161
2018/S2_a_2019/S1,2019/S2,DTE,AEE,6,0.0622510111016936,0.013787664448006,2,2,0,0.05503299419270402
2018/S2_a_2019/S1,2019/S2,EQR,AIV,7,0.0685810467230112,0.016007817359457,23,22,1,0.005717394835113132
2018/S2_a_2019/S1,2019/S2,AIV,ESS,9,0.0894386095689014,0.018948078873165,22,21,1,0.0017462197210428299
2018/S2_a_2019/S1,2019/S2,AEE,WEC,10,0.1227325996298986,0.0207282045440298,52,51,1,-0.05839630403424789
2018/S2_a_2019/S1,2019/S2,XEL,ES,11,0.125594971475607,0.0182787636515509,2,1,1,0.030773828291954852
2018/S2_a_2019/S1,2019/S2,AVB,RSG,13,0.1371726975139608,0.0234691154171656,3,2,1,0.10198295540433833
2018/S2_a_2019/S1,2019/S2,AEP,ETR,14,0.1384590554739588,0.0156679126781922,47,46,1,-0.060938994965122895
2018/S2_a_2019/S1,2019/S2,NEE,CMS,15,0.1384832685083665,0.0127912947056966,23,23,0,-0.005396540593534671
2018/S2_a_2019/S1,2019/S2,AIV,AVB,16,0.1388210461218477,0.021137972362257,1,1,0,0.039045707958555664
2018/S2_a_2019/S1,2019/S2,EXC,FE,17,0.1399883857352506,0.0232874629798869,57,56,1,-0.2340906313573743
2018/S2_a_2019/S1,2019/S2,WEC,ES,18,0.1429600084140929,0.0174584343682702,7,7,0,0.07608403938739816
2018/S2_a_2019/S1,2019/S2,CMS,AVB,19,0.143388790863014,0.0204340016897072,1,0,1,-0.02365784254135328
2018/S2_a_2019/S1,2019/S2,ETR,CMS,20,0.144229953040849,0.0212254106145126,26,25,1,-0.09428543099321907
2019/S1_a_2019/S2,2020/S1,CMS,LNT,1,0.0599092996584431,0.0153791631916632,5,4,1,0.11704081709289405
2019/S1_a_2019/S2,2020/S1,DTE,AEE,2,0.069756180155764,0.0165492140385356,48,48,0,0.12839765078653387
2019/S1_a_2019/S2,2020/S1,AVB,UDR,3,0.0794374727029207,0.0174826154823486,2,1,1,0.0869321327248661
2019/S1_a_2019/S2,2020/S1,CMS,ES,4,0.0995489409140191,0.0196727172601826,21,20,1,-0.041603293280185194
2019/S1_a_2019/S2,2020/S1,AEE,ATO,5,0.1097119228604697,0.0208616812064655,5,5,0,0.11733634177420138
2019/S1_a_2019/S2,2020/S1,FE,LNT,6,0.1151136766145555,0.021196240041643,6,5,1,-0.17357230800590473
2019/S1_a_2019/S2,2020/S1,FE,ES,7,0.115876763718802,0.0214386633833531,38,38,0,-0.1348722524677135
2019/S1_a_2019/S2,2020/S1,AIV,UDR,8,0.118312872553929,0.0213339904352891,7,6,1,0.0846277667866272
2019/S1_a_2019/S2,2020/S1,AEP,LNT,9,0.119308830214095,0.0217872428737131,2,1,1,0.07281540613078485
2019/S1_a_2019/S2,2020/S1,ES,LNT,10,0.1271301804897575,0.0224465971008643,19,18,1,-0.2733148629944987
2019/S1_a_2019/S2,2020/S1,AIV,AVB,11,0.134307902235264,0.0219429774897595,2,2,0,0.10273926780881804
2019/S1_a_2019/S2,2020/S1,AEP,CMS,12,0.1435053312414993,0.0238022811505933,1,0,1,-0.05481323919899328
2019/S1_a_2019/S2,2020/S1,XEL,CMS,13,0.1464548548940456,0.017064846872963,16,15,1,0.016108001719411957
2019/S1_a_2019/S2,2020/S1,JPM,PNC,14,0.1505729318462272,0.0237656060668099,4,3,1,-0.0374037045659823
2019/S1_a_2019/S2,2020/S1,ED,ATO,15,0.1521451646268588,0.0225978766349627,6,5,1,0.06520806986512118
2019/S1_a_2019/S2,2020/S1,ED,AEE,16,0.1575250235392786,0.0224353026495013,18,17,1,0.08422630660689923
2019/S1_a_2019/S2,2020/S1,ICE,CBOE,17,0.1605556062461346,0.02462777096117,29,29,0,0.24223292317919154
2019/S1_a_2019/S2,2020/S1,FE,CMS,18,0.1627892248469606,0.0250612905351607,9,8,1,-0.1255648936585717
2019/S1_a_2019/S2,2020/S1,HBAN,RF,19,0.1669924183859166,0.0240357009313701,4,3,1,0.3651320641377349
2019/S1_a_2019/S2,2020/S1,VNO,SLG,20,0.189706860367778,0.0265336043637924,3,3,0,0.16272854619079813
2019/S2_a_2020/S1,2020/S2,CMS,LNT,1,0.1163499323979522,0.0214732617409555,3,3,0,0.14905206400356452
2019/S2_a_2020/S1,2020/S2,XEL,AWK,2,0.122836867706269,0.0218238645276615,20,19,1,-0.09088033320495348
2019/S2_a_2020/S1,2020/S2,C,KEY,3,0.143994833502802,0.0239038732152782,11,10,1,0.15059794072448984
2019/S2_a_2020/S1,2020/S2,KEY,CFG,4,0.1581239746519713,0.0246739649501151,1,0,1,-0.01620509279002369
2019/S2_a_2020/S1,2020/S2,MA,V,5,0.1762867566462773,0.0202548892648849,1,0,1,-0.015448751083695922
2019/S2_a_2020/S1,2020/S2,RF,TFC,6,0.1939752242655572,0.0254430520320227,1,0,1,-0.06497176671071081
2019/S2_a_2020/S1,2020/S2,APH,AME,7,0.1951869045645935,0.0278304413491927,3,2,1,0.18212003701519153
2019/S2_a_2020/S1,2020/S2,ARE,DRE,8,0.2068474176634254,0.028645201917991,3,2,1,0.04707565935290314
2019/S2_a_2020/S1,2020/S2,C,COF,9,0.2079186645353274,0.0286719298345192,24,23,1,-0.007180503346539746
2019/S2_a_2020/S1,2020/S2,ADP,PAYX,10,0.2111379073563739,0.0289455003004875,1,0,1,0.012152017379180813
2019/S2_a_2020/S1,2020/S2,AEP,ATO,11,0.2190917665446932,0.0291046826605845,2,1,1,0.09772615328308143
2019/S2_a_2020/S1,2020/S2,ESS,UDR,12,0.2220513461618338,0.0278280259703243,1,1,0,0.09312762664278607
2019/S2_a_2020/S1,2020/S2,KEY,COF,13,0.2335154021084236,0.0303979326898516,2,1,1,0.06799268594274954
2019/S2_a_2020/S1,2020/S2,EVRG,LNT,14,0.2380612779951434,0.0266648011997265,39,38,1,0.01495998669510934
2019/S2_a_2020/S1,2020/S2,WEC,ES,15,0.2407556895949483,0.0300241542434828,2,2,0,0.13561460669106407
2019/S2_a_2020/S1,2020/S2,AMT,CCI,16,0.2443568409735235,0.0311374786971152,2,1,1,-0.09495409801701893
2019/S2_a_2020/S1,2020/S2,COF,CFG,17,0.253238389577973,0.0311392973405261,3,3,0,0.2828734309243872
2019/S2_a_2020/S1,2020/S2,AEE,ATO,18,0.2601661995640825,0.0313164638779888,12,11,1,-0.06986650218011281
2019/S2_a_2020/S1,2020/S2,TMO,DHR,19,0.2666497341775766,0.0323886606203631,0,0,0,0.0
2019/S2_a_2020/S1,2020/S2,C,CFG,20,0.2679067026312509,0.0323329475115193,22,21,1,-0.20473691670861327
2020/S1_a_2020/S2,2021/S1,APH,AME,1,0.1980916074353444,0.0276790271578855,3,2,1,0.11978083926092031
2020/S1_a_2020/S2,2021/S1,PEP,MDLZ,2,0.2056721711555837,0.0284554025800899,1,0,1,0.011839587335544577
2020/S1_a_2020/S2,2021/S1,PSA,EXR,3,0.2120415120657526,0.0283464062529856,1,0,1,-0.0433426570712836
2020/S1_a_2020/S2,2021/S1,DOV,FTV,4,0.220870372168406,0.029125732606367,22,22,0,-0.13720872607179257
2020/S1_a_2020/S2,2021/S1,CMS,LNT,5,0.2223418435219741,0.0239816552901621,3,2,1,-0.05756617499071137
2020/S1_a_2020/S2,2021/S1,JPM,PNC,6,0.228820201567089,0.0267846146145177,1,0,1,-0.042919105674557034
2020/S1_a_2020/S2,2021/S1,FITB,RF,7,0.2338398112608501,0.0239752419413995,2,1,1,0.0502148178287426
2020/S1_a_2020/S2,2021/S1,UNP,IEX,8,0.2401144954455958,0.0297524095895803,2,1,1,0.0849935923627203
2020/S1_a_2020/S2,2021/S1,OMC,PBCT,9,0.241402442551248,0.0304177834626994,7,6,1,-0.001973627515218679
2020/S1_a_2020/S2,2021/S1,VLO,PSX,10,0.2420415117431957,0.0286415907036948,1,0,1,0.006854451963611563
2020/S1_a_2020/S2,2021/S1,WM,RSG,11,0.2525543163899328,0.0243911068492255,0,0,0,0.0
2020/S1_a_2020/S2,2021/S1,AVB,ESS,12,0.2530617628881373,0.0310466630987552,0,0,0,0.0
2020/S1_a_2020/S2,2021/S1,BAC,AFL,13,0.2533232608033131,0.0306251490275172,2,1,1,0.00016098180837287313
2020/S1_a_2020/S2,2021/S1,JPM,AFL,14,0.2580831802276293,0.0277888444049187,1,0,1,0.0034225248536836617
2020/S1_a_2020/S2,2021/S1,PLD,DRE,15,0.271329489211098,0.0305528078674223,2,1,1,0.09345554522262
2020/S1_a_2020/S2,2021/S1,TMO,DHR,16,0.272742640315073,0.0254278582305643,22,22,0,0.003683874597601333
2020/S1_a_2020/S2,2021/S1,ESS,UDR,17,0.2833245163772631,0.0223672362484007,0,0,0,0.0
2020/S1_a_2020/S2,2021/S1,MMC,WLTW,18,0.2868105370455396,0.0323682506713063,3,2,1,0.16948227116987558
2020/S1_a_2020/S2,2021/S1,WEC,ES,19,0.2885607757015123,0.0335436540728043,1,1,0,0.06835094082513615
2020/S1_a_2020/S2,2021/S1,KEY,HBAN,20,0.2891596721312339,0.0263582339506216,2,1,1,0.07483364002504511
2020/S2_a_2021/S1,2021/S2,AEE,LNT,1,0.1082127753442137,0.0207634352620831,2,1,1,0.04484299694334937
2020/S2_a_2021/S1,2021/S2,ESS,UDR,2,0.1114375146967177,0.0191637968368137,1,0,1,-0.02879248673815471
2020/S2_a_2021/S1,2021/S2,AON,WLTW,3,0.1564296623165546,0.0215355499847113,57,56,1,-0.09178525033477558
2020/S2_a_2021/S1,2021/S2,XEL,WEC,4,0.1680716304604175,0.0234170347156443,2,1,1,0.051704741725475234
2020/S2_a_2021/S1,2021/S2,EQR,UDR,5,0.1772071687242942,0.0257444093972581,1,0,1,-0.0005773311397678782
2020/S2_a_2021/S1,2021/S2,AEP,ED,6,0.1891689467356627,0.0274528885058892,2,1,1,0.025705691681977005
2020/S2_a_2021/S1,2021/S2,FISV,GPN,7,0.1957103361081635,0.0277942995509475,40,40,0,-0.1422610636268874
2020/S2_a_2021/S1,2021/S2,ED,CMS,8,0.1977867408847942,0.0250485865782107,1,0,1,-0.02663582227276018
2020/S2_a_2021/S1,2021/S2,CAG,GIS,9,0.2019029370945873,0.0253253503008006,19,19,0,-0.11491693815780679
2020/S2_a_2021/S1,2021/S2,DUK,SO,10,0.2030840348579659,0.0281730656368296,2,2,0,0.09933593879289004
2020/S2_a_2021/S1,2021/S2,AEP,CMS,11,0.216283064619688,0.0264822621656452,0,0,0,0.0
2020/S2_a_2021/S1,2021/S2,EQR,ESS,12,0.2292425822754467,0.0301421012840704,0,0,0,0.0
2020/S2_a_2021/S1,2021/S2,ED,WEC,13,0.2417370609712179,0.0279968858637543,1,0,1,-0.0394138238949554
2020/S2_a_2021/S1,2021/S2,IBM,MMC,14,0.2790315202857982,0.0332989247969312,40,39,1,-0.17615708772642025
2020/S2_a_2021/S1,2021/S2,BMY,PEP,15,0.2795883577591667,0.0328410640425758,30,30,0,-0.17760785842143822
2020/S2_a_2021/S1,2021/S2,PEP,CERN,16,0.2956574681642223,0.0343203387247469,15,15,0,0.03512346131039212
2020/S2_a_2021/S1,2021/S2,EXC,SO,17,0.2970205259821341,0.029850593542013,26,25,1,-0.12192401143127851
2020/S2_a_2021/S1,2021/S2,CMS,WEC,18,0.300985547050459,0.0228033727310477,0,0,0,0.0
2020/S2_a_2021/S1,2021/S2,AZO,ORLY,19,0.3013044498247836,0.0331566894895585,5,5,0,-0.09710550496663939
2020/S2_a_2021/S1,2021/S2,K,ATO,20,0.3073589650400663,0.0327687300939377,2,1,1,0.09534144953363011
2021/S1_a_2021/S2,2022/S1,AME,IEX,1,0.0621834104290428,0.015091355220558,31,31,0,0.0704565563560493
2021/S1_a_2021/S2,2022/S1,CMS,WEC,2,0.0629953417587785,0.0140311231376727,2,1,1,0.046284986598697175
2021/S1_a_2021/S2,2022/S1,AVB,UDR,3,0.0969861998041778,0.01774689307819,2,2,0,0.05406133644402544
2021/S1_a_2021/S2,2022/S1,D,WEC,4,0.1012055488592977,0.0191983039131885,2,1,1,0.04520603443005
2021/S1_a_2021/S2,2022/S1,ITW,AME,6,0.115672145722101,0.0211431820231235,4,4,0,0.19387348309805752
2021/S1_a_2021/S2,2022/S1,XEL,WEC,7,0.1163100153320328,0.0204969623061784,1,0,1,0.005043713370708858
2021/S1_a_2021/S2,2022/S1,D,CMS,8,0.1199267280851472,0.0218090197400561,2,1,1,0.042041607733445785
2021/S1_a_2021/S2,2022/S1,ITW,IEX,9,0.1583346416015274,0.0237439684890363,2,2,0,0.036315448113686366
2021/S1_a_2021/S2,2022/S1,DUK,LNT,10,0.1650420539631341,0.0249833610510565,2,1,1,0.046816808186734726
2021/S1_a_2021/S2,2022/S1,EQR,ESS,11,0.168197803278872,0.0188135273796065,7,6,1,-0.022774984737138237
2021/S1_a_2021/S2,2022/S1,AEP,CMS,12,0.1732674014609756,0.0172453867069537,2,1,1,0.04687446234854076
2021/S1_a_2021/S2,2022/S1,KO,MDLZ,13,0.1837830952176773,0.0230683000896487,26,25,1,-0.08743047767375489
2021/S1_a_2021/S2,2022/S1,DUK,DTE,14,0.1857788389747838,0.0270292951378826,1,0,1,0.019676051248835535
2021/S1_a_2021/S2,2022/S1,XEL,ATO,15,0.1939933061453302,0.0267711794176931,7,6,1,-0.048781886440479094
2021/S1_a_2021/S2,2022/S1,CSX,UNP,16,0.1968967592682702,0.0183357768445724,7,6,1,0.005430052136355723
2021/S1_a_2021/S2,2022/S1,AEP,PPL,17,0.1985790165739445,0.0266767427493998,39,38,1,-0.07408756398686023
2021/S1_a_2021/S2,2022/S1,NI,AME,18,0.2050146405715622,0.0284994743381431,53,52,1,-0.23546480385216673
2021/S1_a_2021/S2,2022/S1,PPL,AMCR,19,0.2058651633578847,0.0263994908041053,6,5,1,0.31891942557176456
2021/S1_a_2021/S2,2022/S1,K,D,20,0.2063763606773818,0.0284456877004775,4,3,1,0.18737660276857104
2021/S2_a_2022/S1,2022/S2,DTE,CMS,1,0.0625031513110343,0.0146450873477035,1,1,0,0.0281142901884347
2021/S2_a_2022/S1,2022/S2,AVB,UDR,2,0.0694722712240718,0.0163614485079095,1,1,0,0.045089419677081466
2021/S2_a_2022/S1,2022/S2,DUK,WEC,3,0.0894449518980309,0.0188768649969408,1,1,0,0.04112778918655546
2021/S2_a_2022/S1,2022/S2,AEE,CMS,4,0.1158823577887915,0.0192834900128297,1,0,1,0.012443197989249977
2021/S2_a_2022/S1,2022/S2,LEN,DHI,5,0.1199789610986954,0.0211415181511966,1,0,1,-0.016438081590496978
2021/S2_a_2022/S1,2022/S2,PEG,AEE,6,0.1207386361218141,0.0215637919623385,1,0,1,-0.010192210257192968
2021/S2_a_2022/S1,2022/S2,ES,EVRG,7,0.1327176843821007,0.0192001133966424,2,2,0,0.1253475845844032
2021/S2_a_2022/S1,2022/S2,ETR,AEE,8,0.1408435307582749,0.0233449339318934,1,0,1,0.03506485283997052
2021/S2_a_2022/S1,2022/S2,D,CMS,9,0.1432722285666159,0.0208287864926571,18,18,0,-0.12947133393977672
2021/S2_a_2022/S1,2022/S2,AEP,DTE,10,0.1444396850116618,0.0199526386435501,7,6,1,-0.033619894634058345
2021/S2_a_2022/S1,2022/S2,EQR,AVB,11,0.1527528395628223,0.0155770022166274,2,1,1,0.06323435477816186
2021/S2_a_2022/S1,2022/S2,AEP,CMS,12,0.1567305007357617,0.0238550940809633,1,0,1,-0.02932992964540615
2021/S2_a_2022/S1,2022/S2,ETR,CMS,13,0.1598772904068255,0.0213266373680247,5,4,1,-0.016644270223750812
2021/S2_a_2022/S1,2022/S2,D,DUK,14,0.1623976826942907,0.0250075664437276,17,17,0,-0.13472103730931695
2021/S2_a_2022/S1,2022/S2,DTE,AEE,15,0.1786983935619446,0.0264382095429522,1,0,1,0.016251305967926344
2021/S2_a_2022/S1,2022/S2,XEL,JNJ,16,0.1877627488980806,0.0266129996279118,4,4,0,0.11271675942601389
2021/S2_a_2022/S1,2022/S2,D,PEG,17,0.189851502762508,0.0214786222118714,19,19,0,-0.05941203815705365
2021/S2_a_2022/S1,2022/S2,CMS,WEC,18,0.1950875161224985,0.0226763578998545,1,0,1,0.037300057436717604
2021/S2_a_2022/S1,2022/S2,VMC,MLM,19,0.1963878579553011,0.0203090810909563,1,0,1,-0.025265140747403825
2021/S2_a_2022/S1,2022/S2,DOW,LYB,20,0.1965075315141575,0.027874986731378,1,0,1,0.024497451864992525
2022/S1_a_2022/S2,2023/S1,DUK,CMS,1,0.054603618400506,0.0130850848578869,2,1,1,0.022220722086901845
2022/S1_a_2022/S2,2023/S1,WM,RSG,2,0.0580616275848342,0.0142793148081194,3,2,1,0.08604471205360353
2022/S1_a_2022/S2,2023/S1,EQR,AVB,3,0.0607027724599902,0.0097873186974327,1,0,1,-0.010719804770823793
2022/S1_a_2022/S2,2023/S1,MCO,SPGI,4,0.0805901670871662,0.0172489202242545,1,0,1,0.0022791984661941767
2022/S1_a_2022/S2,2023/S1,ETN,AME,5,0.0882713850701861,0.01846890116855,3,2,1,0.007126355757188785
2022/S1_a_2022/S2,2023/S1,LEN,DHI,6,0.1004826325046224,0.0178079270616871,2,1,1,0.0646860723553857
2022/S1_a_2022/S2,2023/S1,PHM,NVR,7,0.1056698260927078,0.0195566187839923,30,30,0,-0.11944476311190777
2022/S1_a_2022/S2,2023/S1,AEP,CNP,8,0.1061196150935757,0.0205899861088736,2,1,1,0.004659228142491201
2022/S1_a_2022/S2,2023/S1,CPT,UDR,9,0.1136238493901373,0.0156930820686793,1,0,1,-0.07871548970089426
2022/S1_a_2022/S2,2023/S1,XEL,WEC,10,0.1165407186048241,0.0167172123550956,2,1,1,0.05338899127666474
2022/S1_a_2022/S2,2023/S1,APH,CDW,11,0.1242795298429086,0.0222689713230331,2,1,1,0.07263926838666812
2022/S1_a_2022/S2,2023/S1,AVB,UDR,12,0.1254132526019589,0.0156648104903265,1,1,0,0.04911780693258738
2022/S1_a_2022/S2,2023/S1,ES,EVRG,13,0.1256758293411621,0.022257735547526,1,0,1,-0.031292587977849395
2022/S1_a_2022/S2,2023/S1,DUK,AEE,14,0.1263703703311876,0.0188119878723955,1,0,1,-0.017404504197139903
2022/S1_a_2022/S2,2023/S1,ES,LNT,15,0.1273869027190812,0.0222921823270122,2,1,1,0.02284544774496322
2022/S1_a_2022/S2,2023/S1,KEY,FITB,16,0.1474078449469971,0.023317108548742,12,12,0,-0.1581676779575396
2022/S1_a_2022/S2,2023/S1,CSX,NSC,17,0.1547275866744826,0.0209689507710105,2,1,1,-0.09274787658273365
2022/S1_a_2022/S2,2023/S1,ED,CNP,18,0.155798075496591,0.0215801662322652,2,1,1,0.08727877653972482
2022/S1_a_2022/S2,2023/S1,TMO,DHR,19,0.163323828069906,0.0253948252486878,1,0,1,0.006124424073030488
2022/S1_a_2022/S2,2023/S1,CDNS,SNPS,20,0.1717480358227021,0.0250938926940321,1,0,1,-0.015889527966201022
2022/S2_a_2023/S1,2023/S2,XEL,AEE,1,0.0513524162356588,0.0142457803160561,4,3,1,0.036312895616477436
2022/S2_a_2023/S1,2023/S2,XEL,AEP,2,0.0805703075620272,0.0160225814469499,1,0,1,0.018219831111689677
2022/S2_a_2023/S1,2023/S2,WEC,LNT,3,0.0860250614374535,0.0176743162315076,1,0,1,0.008794449546149274
2022/S2_a_2023/S1,2023/S2,DUK,CMS,4,0.0920601388908721,0.0168356094820733,3,2,1,0.08114240416521834
2022/S2_a_2023/S1,2023/S2,AEP,ETR,5,0.1025348357359234,0.0202363340622089,1,0,1,-0.0114933816535282
2022/S2_a_2023/S1,2023/S2,AEE,WEC,6,0.1084466212942061,0.0174473879580808,2,1,1,0.05701887752462176
2022/S2_a_2023/S1,2023/S2,XEL,WEC,7,0.118823232169916,0.0175418600271432,1,1,0,0.053233122851762515
2022/S2_a_2023/S1,2023/S2,AEP,AEE,8,0.1253253914973129,0.020195028376162,2,1,1,0.10896813699817565
2022/S2_a_2023/S1,2023/S2,AVB,INVH,9,0.1339192123793395,0.0171583493415328,4,4,0,0.2308848426734651
2022/S2_a_2023/S1,2023/S2,EXC,CMS,10,0.1367577954208059,0.0224676235817482,2,1,1,0.07021302842420385
2022/S2_a_2023/S1,2023/S2,WEC,EVRG,11,0.1400181906737998,0.0224942016725022,1,0,1,0.01237317665893245
2022/S2_a_2023/S1,2023/S2,EVRG,LNT,12,0.1426050402933469,0.0200444829167738,1,0,1,-0.039030381980123874
2022/S2_a_2023/S1,2023/S2,XEL,EVRG,13,0.1546072003290532,0.0242315905411018,2,1,1,0.06258243841337796
2022/S2_a_2023/S1,2023/S2,AEE,EVRG,14,0.1554032016303494,0.0246059163125472,1,1,0,0.06158086699671661
2022/S2_a_2023/S1,2023/S2,AEE,NI,15,0.1611841736956307,0.0228426056306751,1,0,1,-0.0896532574006993
2022/S2_a_2023/S1,2023/S2,DTE,CMS,16,0.1621037770576663,0.0254605461191268,1,1,0,0.07174093971423556
2022/S2_a_2023/S1,2023/S2,APH,FTV,17,0.1699822423054229,0.0219860023376897,20,20,0,0.03977302166794372
2022/S2_a_2023/S1,2023/S2,DUK,ES,18,0.1763053036477799,0.0241667478587821,40,40,0,-0.25531479280285396
2022/S2_a_2023/S1,2023/S2,PPL,FE,19,0.1787663979905573,0.0263571261999821,1,1,0,0.06064200207851589
2022/S2_a_2023/S1,2023/S2,DTE,LNT,20,0.1806908151793322,0.0173626028399724,1,1,0,0.05384633201973876
2023/S1_a_2023/S2,2024/S1,FE,CMS,1,0.0872484912713957,0.0157227306779937,1,1,0,0.037231866989685614
2023/S1_a_2023/S2,2024/S1,DTE,CMS,2,0.0943184481382104,0.0181355989798663,0,0,0,0.0
2023/S1_a_2023/S2,2024/S1,CPT,MAA,3,0.1072183046717327,0.0176728919137193,1,0,1,-0.018601297725073684
2023/S1_a_2023/S2,2024/S1,PPL,FE,4,0.1086747897566624,0.0208143398501779,2,1,1,0.06474709109024712
2023/S1_a_2023/S2,2024/S1,PPL,CMS,5,0.1146863673091616,0.0197630545740517,1,0,1,0.017126241868684056
2023/S1_a_2023/S2,2024/S1,ED,CNP,6,0.1149701518465917,0.0201955394347239,2,1,1,-0.011627833490367667
2023/S1_a_2023/S2,2024/S1,XEL,AEP,7,0.1235949079785427,0.0200626501533201,42,41,1,-0.09803320387780212
2023/S1_a_2023/S2,2024/S1,KO,LNT,8,0.1246722468139864,0.0218100380855006,1,0,1,-0.02423722369420145
2023/S1_a_2023/S2,2024/S1,AEE,WEC,9,0.1320419432237258,0.0168956852748649,1,0,1,0.05254565993096416
2023/S1_a_2023/S2,2024/S1,CNP,NI,10,0.135666479611018,0.0195258026564203,1,1,0,0.050181514656723936
2023/S1_a_2023/S2,2024/S1,ETR,CMS,11,0.1400489164350347,0.0223927705741871,1,0,1,-0.007444700701972229
2023/S1_a_2023/S2,2024/S1,DTE,PPL,12,0.1468641765949883,0.0242510963927943,0,0,0,0.0
2023/S1_a_2023/S2,2024/S1,WEC,LNT,13,0.1519968005795249,0.0245940656552899,1,0,1,-0.03716231202097198
2023/S1_a_2023/S2,2024/S1,AWK,EVRG,14,0.1557551281538849,0.0243194519601252,1,0,1,0.03759355049227597
2023/S1_a_2023/S2,2024/S1,DTE,FE,15,0.1608142981859259,0.0252242131818242,1,1,0,0.05590207970924799
2023/S1_a_2023/S2,2024/S1,CMS,LNT,16,0.1678792995037383,0.0176268370110382,1,0,1,0.008892765961353355
2023/S1_a_2023/S2,2024/S1,CTAS,ROP,17,0.1710401447833192,0.0259780540122638,38,38,0,-0.16816352811430701
2023/S1_a_2023/S2,2024/S1,MO,NI,18,0.1732056892518017,0.0262216787468139,2,2,0,0.12690192572655612
2023/S1_a_2023/S2,2024/S1,AEP,KHC,19,0.1732478343091088,0.0257241538452529,3,2,1,0.08817380888713178
2023/S1_a_2023/S2,2024/S1,LH,REG,20,0.1798227369264395,0.0255273329126779,2,1,1,0.06374797383034259
2023/S2_a_2024/S1,2024/S2,FE,CMS,1,0.0574334747590228,0.0131092212104785,4,3,1,-0.037260709821010596
2023/S2_a_2024/S1,2024/S2,DTE,CMS,2,0.0791465702366167,0.0158232973345204,2,1,1,0.058348602383359705
2023/S2_a_2024/S1,2024/S2,CAG,GIS,3,0.1020573459043134,0.0190307077168892,2,2,0,0.11591638169062102
2023/S2_a_2024/S1,2024/S2,CNP,PM,4,0.1049957397806906,0.0204916331716661,60,60,0,-0.22574905851474047
2023/S2_a_2024/S1,2024/S2,DTE,FE,5,0.1184142161383761,0.021800475071531,2,1,1,0.044847862405479
2023/S2_a_2024/S1,2024/S2,MA,V,6,0.1214923748966612,0.0220601306174517,1,0,1,0.051348026575229744
2023/S2_a_2024/S1,2024/S2,ED,SRE,7,0.124713762089641,0.0218287145084681,21,21,0,0.010705028017284124
2023/S2_a_2024/S1,2024/S2,CMS,NI,8,0.1289165363778011,0.0205418376123184,22,21,1,-0.08506020514258639
2023/S2_a_2024/S1,2024/S2,ATO,INVH,9,0.1313765186140472,0.0228382645905053,37,37,0,0.026655164544959864
2023/S2_a_2024/S1,2024/S2,AEP,CMS,10,0.1409551037646679,0.0229799241748982,1,1,0,0.05245497687725709
2023/S2_a_2024/S1,2024/S2,AEP,DTE,11,0.1464999156806925,0.0241692384988777,1,1,0,0.05500856878607696
2023/S2_a_2024/S1,2024/S2,MAA,UDR,12,0.1469648945902122,0.0221769012692751,1,1,0,0.057883900198794525
2023/S2_a_2024/S1,2024/S2,DUK,ETR,13,0.1507069138431234,0.0228497474589752,23,22,1,-0.15881259707819806
2023/S2_a_2024/S1,2024/S2,KO,CMS,14,0.1533631059915023,0.0226664979558007,5,4,1,-0.0060275898635271385
2023/S2_a_2024/S1,2024/S2,MO,PM,15,0.173610463019088,0.0224919304023102,5,4,1,-0.03946926190446509
2023/S2_a_2024/S1,2024/S2,AEP,FE,16,0.175735098613643,0.0265236364619718,1,0,1,0.007601977898419099
2023/S2_a_2024/S1,2024/S2,AVB,PM,17,0.1773109610918481,0.0257602828881648,11,10,1,-0.09932736094561512
2023/S2_a_2024/S1,2024/S2,EXC,AEE,18,0.1784616918374695,0.0177127282744132,22,21,1,-0.09681341889526673
2023/S2_a_2024/S1,2024/S2,CNP,CMS,19,0.1791967169392023,0.0263302403460064,36,35,1,0.17199756607203065
2023/S2_a_2024/S1,2024/S2,KO,NI,20,0.1831896951493945,0.0271219257801928,25,24,1,-0.16020724310169354
2024/S1_a_2024/S2,2025/S1,PNC,RF,1,0.1023051508562957,0.0195468041878797,1,1,0,0.03130035417871602
