janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,beta,alpha,spread_media,spread_desvio,stat,direcao,metodo
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,19,OMC,PM,0.1924106819908502,0.9186042355869826,0.09768789439008624,-4.987192316966973e-16,0.02656596432623677,-3.828998536370787,A~B,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,20,UPS,WU,0.194270469583671,1.0808255798311779,-0.0780204991448838,7.177239402447787e-15,0.026153661512246792,-3.674813688030902,B~A,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,1,XEL,ED,0.058863993458999175,1.0520404629861377,-0.06409915154025422,-8.138686714383617e-16,0.013815508817917923,-3.628137184707596,B~A,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,2,XEL,WEC,0.06492224913802147,0.8771572582700841,0.13492699528307417,-1.925418655853907e-15,0.0089549165198482,-4.316586020824015,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,3,PCG,DTE,0.07380244925616353,1.0016150918820854,0.008188378587570433,6.776341329584621e-16,0.013949614112283567,-3.5859688558093583,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,4,CMS,WEC,0.07399387696591475,1.0060785168045696,0.007497178897459975,8.837552203988298e-16,0.009245549767617368,-3.6517316465103122,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,5,NEE,SCG,0.07731336103722697,0.9590271839558322,0.05247363917873851,-3.830490594921855e-16,0.016352512179859557,-3.8241375447398758,B~A,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,6,AEP,ED,0.09420197558995369,0.9155782437929911,0.10646624989796061,1.6839119740031757e-15,0.014134154968943229,-4.257154884763575,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,7,AEP,WEC,0.0950603366489986,0.8597949187127822,0.1606931366831125,-1.914802977530798e-15,0.013727514261711333,-3.6924569467715362,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,8,EIX,PNW,0.10739208325719574,0.9048013941094368,0.09999882720074407,-6.656914948449644e-16,0.015314822706013356,-3.3684677964357688,B~A,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,9,PX,UPS,0.10824213836406216,1.0598184187828625,-0.055732478213679465,-1.4605404092877558e-15,0.019929122903774344,-3.556734750902614,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,10,PX,WU,0.11335930782684045,0.9787379765597308,0.020980915155172947,-9.642574476824068e-16,0.021197900562627783,-4.82056867404562,B~A,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,11,XEL,AEE,0.12162953980350721,1.0102386044502232,0.006302103755512614,2.952485533614709e-15,0.012946834577950756,-4.15461255057237,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,12,CL,L,0.12946322486004647,0.9768704806605878,0.02691427204329072,1.263265720449979e-15,0.02251191159375426,-3.485313965964737,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,13,KO,EL,0.13497380585147312,0.7315242049411957,0.28973311515077593,6.683454144257416e-16,0.017463799505786245,-4.145625531943799,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,14,MMM,GPC,0.1408513366684474,0.9796170884992048,0.014423673078820552,1.3751726627727537e-15,0.022572607539496744,-3.558443146502297,B~A,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,15,CMCSA,UPS,0.14536763556185406,1.0395560583218995,-0.05360356700182105,4.55368368068366e-15,0.019667463946364327,-3.569404728718965,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,16,MSFT,GOOG,0.14763051223178536,0.7161916613824267,0.28321374444318465,6.095168637185122e-16,0.014496883268930954,-5.36421078527545,B~A,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,17,ED,AEE,0.15011660589323128,0.8978536645887225,0.10289639280322045,2.144809341198161e-15,0.0184727440021989,-3.405244133725691,B~A,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,18,XEL,CMS,0.15142924926396972,0.870853926211824,0.12955402561972157,-1.5114072012526533e-15,0.005700757453680731,-6.247022774862654,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,19,HON,OMC,0.15247025113581003,0.8729267532313634,0.13025102465453714,-7.563670805215209e-17,0.021866597341527405,-3.9829283137649867,A~B,ADF
2015-11_a_2016-10,2015-11,2016-10,2016-11,2017-04,20,PEP,L,0.15524690492611626,1.0558714404620129,-0.044819280968162234,-1.2349572449216882e-15,0.02112847564758234,-4.162592338786671,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,1,PNW,SCG,0.04494019834567098,0.9515456114862242,0.06484330427152572,1.6441874317067795e-15,0.009568382101172227,-4.59727230791178,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,2,BK,NTRS,0.13015751098731698,0.9630892286686181,0.021297873522898386,7.260506129294674e-16,0.018488726156762583,-3.3854974102246027,A~B,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,3,PX,WU,0.14383350310993137,1.0078920363816837,0.0024434387693026277,5.507058653894626e-16,0.021445926041696813,-4.89988734272839,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,4,ED,DUK,0.1555386716902376,1.0722310943840303,-0.06499963201269147,-1.7622587692462803e-15,0.014336507539844024,-4.1452540480074775,A~B,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,5,UPS,EXPD,0.16443943228773605,0.7694999940058607,0.21964118573017166,3.9959217592659405e-16,0.014951506597139046,-5.377431583454379,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,6,DD,DOW,0.16687411076770786,1.0278646580681485,-0.0023650099226656257,-7.150364956216782e-16,0.006058129786425726,-9.522661170000028,A~B,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,7,APD,BLK,0.17068261326573975,0.9020192868577872,0.09743845460932259,3.610868218185628e-15,0.02508570934124479,-4.557145587557851,A~B,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,8,CMCSA,INTU,0.1735684887755724,0.953226401641184,0.06476803642429993,3.342564320567882e-15,0.01963425863115143,-4.901762080116555,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,9,VZ,AEP,0.17767689904212602,0.9383042548779628,0.07356087787209173,-2.0133806438638752e-16,0.02600377730924397,-3.9371511197715656,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,10,DUK,WEC,0.1787815728323494,0.8391218848781966,0.1734706918734577,1.8490500136316596e-15,0.014090206407861433,-4.036719786800635,A~B,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,11,XEL,DUK,0.18658723248654496,0.9731227633629034,0.054268080046099995,-7.009384254677079e-16,0.013684944190493232,-3.8035177300626746,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,12,JNJ,CA,0.18828651982539668,1.039415464111301,-0.03729494876071515,2.042017348864127e-15,0.026325024409917616,-3.933196569366395,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,13,APD,DOW,0.19952880659906214,0.9016624632955752,0.10560462171718694,2.2821251061739327e-16,0.025450294993132477,-4.211714526119625,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,14,VNO,ALLE,0.2046191226411338,0.8868161545465655,0.10965615342570903,-2.427511454636751e-15,0.027649149577549742,-3.4723464878055417,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,15,MMM,HON,0.2054431724400274,0.7583183355691514,0.2608788337118515,-2.6482343654848478e-15,0.021645608207869385,-4.003256908691555,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,16,JPM,USB,0.20723218486614314,0.6818296260898032,0.3101628172795423,8.132824220071583e-16,0.010783514859573951,-4.301001566990236,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,17,AXP,TXT,0.20773555648139563,0.8778125237805903,0.09533229566304215,1.3446034409349118e-15,0.022932999720178388,-4.2821015352780165,A~B,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,18,BK,MTB,0.23365304316678248,0.846981867274162,0.15877183317039206,-9.15052865931131e-16,0.021157242387432374,-4.2173006549302725,B~A,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,19,ETR,PM,0.2344442855979878,1.0597406090542134,-0.05499179003716619,-2.5728978030995694e-16,0.02777196551803647,-3.5737814873309754,A~B,ADF
2015-12_a_2016-11,2015-12,2016-11,2016-12,2017-05,20,HON,CB,0.23457412824063795,1.0216053398166336,-0.010932781957949445,-2.542058274637759e-15,0.028008326039267624,-3.6344456953597097,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,1,PNW,SCG,0.05989146662886924,0.9467119375754007,0.0530340041419719,-1.597487574321753e-15,0.011240761220674559,-4.14510599926219,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,2,XEL,WEC,0.07105322504617106,0.8746262878760009,0.13543687785253744,8.8112938462314e-18,0.009188693352664562,-4.1447483255273125,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,3,XEL,ED,0.07292284462926091,0.977341925778535,0.03883170232408889,2.2028234615578503e-16,0.0113893017549668,-4.330638481256085,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,4,BAC,CFG,0.09019366622419511,0.9717989023251938,0.02478981451699208,7.035818136215773e-16,0.01814407093794274,-4.608836964655497,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,5,CMCSA,INTU,0.14392731797192937,0.9208703607699593,0.08073813522731046,-4.3704017477307747e-16,0.020774209114967107,-4.916285879647181,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,6,ALL,EXPD,0.1515299240022614,0.880846504087122,0.1324705982051274,1.8728405070164845e-15,0.023139929204109948,-4.952394799387886,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,7,JPM,STI,0.16224325513360327,0.9262452797771219,0.06138818067222246,5.956434640052427e-16,0.017505064260121824,-3.4756487192884475,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,8,APD,WU,0.16228892508024728,0.9475615157987877,0.051548784903298756,2.634576860023189e-16,0.023703386212200254,-4.864195686723802,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,9,GE,HD,0.16254649853942738,0.8795148698209851,0.11931421464560865,-1.1111041540097797e-15,0.024860440853752396,-3.4732298305613614,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,10,DUK,SRE,0.17249553529131845,0.7934729682246923,0.24101737754728897,8.947868900847989e-16,0.020224001317441325,-3.7832579706621314,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,11,WMT,PCG,0.17861161434632322,0.7624207950970382,0.2757768282216166,-5.432162656201659e-16,0.020841896177251844,-5.709584368511043,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,12,UPS,EXPD,0.1791996619110705,0.8075686773409125,0.20514748136457744,7.225260953909749e-17,0.017217519418775272,-5.137485764128976,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,13,XEL,CMS,0.18239890305812878,0.8785823609400998,0.1192364194891335,-2.634576860023189e-15,0.007685770797033609,-4.616351252802381,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,14,JNJ,PCG,0.18718090645302254,0.8246385266449501,0.19795874041286832,2.6962559169468086e-15,0.02346982858371659,-4.865429325644317,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,15,K,SO,0.1945095790695177,0.7712573794288122,0.2589844095436971,-3.0297633890266675e-15,0.022023761036951004,-3.9745383030315433,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,16,CMCSA,UPS,0.19686458276100893,0.9683263192587173,0.046311926158743674,8.899406784693716e-17,0.025825650286130635,-3.4479920713238883,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,17,MKC,CHD,0.2014871507111593,0.9136398060951594,0.11067616496601396,-2.2200054845580016e-15,0.024280761412666343,-3.9516881100476797,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,18,PX,WU,0.2055295678467246,0.8344023148401271,0.18772082320307001,-3.0407775063344566e-15,0.02495954405372143,-3.9147870543880403,A~B,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,19,UTX,BLK,0.21184000577011375,0.9822953540300279,0.009087722123077902,-1.1648530464717912e-15,0.027207802057386425,-4.032462913287956,B~A,ADF
2016-01_a_2016-12,2016-01,2016-12,2017-01,2017-06,20,JNJ,CA,0.21196417257033318,1.0239566225404904,-0.03893630118723841,-5.326427130046882e-16,0.02657867774794607,-4.420755481855083,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,1,XEL,CMS,0.018767225572560164,0.9278123823568609,0.07415821363279697,3.593085425150507e-15,0.006673355090081621,-4.456671623810601,A~B,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,2,XEL,ED,0.029134881988738925,0.9701846950820423,0.029343571257818054,2.489005927143829e-15,0.01023457204791142,-3.8140650722948832,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,3,XEL,WEC,0.03304843416458425,0.8457498395952003,0.1695596464728017,-1.2839970632621375e-15,0.008300294646735994,-4.135230000349717,A~B,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,4,AEP,ED,0.12113375632952739,0.9100946534330467,0.11226484827398225,-7.056279144653169e-16,0.013798634260402478,-3.7608355164469356,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,5,SRE,CMS,0.1598430793138732,0.7852386394393013,0.22251138959658487,1.2668829533963742e-15,0.01743271664054233,-3.503641000181722,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,6,DTE,CB,0.18364513876815636,0.7803429238872348,0.24961527763504507,-1.0492265817702566e-15,0.02270141105034189,-4.746729343514488,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,7,SRE,MKC,0.18920668392286188,0.8774931014511662,0.13709617496882776,-8.394690300821836e-16,0.026559889647223167,-3.7679536970740237,A~B,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,8,AVB,ES,0.18989751310368774,0.6049501266718277,0.40626444121864835,-3.743163003973354e-16,0.021721932227295283,-3.9278441611218753,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,9,SLB,EXPD,0.19207948428129384,1.0750002409785693,-0.08280822602446157,5.143009426326812e-16,0.027192298189421343,-4.901768315029326,A~B,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,10,XEL,SRE,0.19536870492288472,0.744025828377498,0.2635409577645392,-1.4384628753838986e-15,0.015695175642234004,-3.7660502687226325,A~B,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,11,NEE,PCG,0.1994182612415898,0.8504620929979546,0.14465542705682416,-8.429796167213145e-16,0.01740336459419175,-3.4238596254179585,A~B,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,12,HD,ESS,0.20259004206582176,0.7884761757756634,0.22374628334118737,-5.744197388277984e-16,0.026569080994756994,-4.395751046143106,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,13,D,TRV,0.2026654731863573,0.8034538199731603,0.2180866781163164,2.1142508034166026e-15,0.026167005565523257,-3.621604155575797,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,14,APD,EXPD,0.20692016968382632,0.8202719530989121,0.1880652748169356,-3.402636099977654e-15,0.020987411317649304,-4.423690571194437,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,15,HON,CB,0.20694462141784697,0.7517681834861909,0.28123749096666556,6.987383881860224e-15,0.0251269241283703,-3.6571292802697704,A~B,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,16,ALL,BRK.B,0.21032573597392457,1.20173215004494,-0.2352081587562292,-5.700315055288847e-16,0.02612767726396646,-3.635178462822556,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,17,ED,DUK,0.21335418839385056,0.9657816636794578,0.06331837787285774,-5.176798822728448e-15,0.009929974967359777,-5.283421350460837,A~B,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,18,MKC,CHD,0.2136531942550164,0.9272028941573022,0.09594897134094099,1.1584935909132068e-15,0.02410845606506262,-3.7023429131533048,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,19,JNJ,PCG,0.21457829341807155,0.7635418885884154,0.25233975307431067,-3.945021735723382e-16,0.022606304179986283,-4.306200450491746,B~A,ADF
2016-02_a_2017-01,2016-02,2017-01,2017-02,2017-07,20,XEL,MKC,0.22816346694480671,1.0489030633767773,-0.03644993587985522,1.3651793792920403e-15,0.024962230682111654,-4.35060006137613,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,1,ED,DUK,0.06788316575602948,0.9057540426510565,0.09058202365042922,1.3344704530117458e-15,0.009006005045549548,-4.9785967327558796,A~B,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,2,XEL,CMS,0.07416537428684933,0.9121433038207922,0.07984691640067804,-2.352615456943784e-16,0.006883421917365516,-4.145941729150619,A~B,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,3,DUK,SRE,0.07576612776972524,0.9690535151672158,0.03573376761901437,4.086678085882124e-15,0.017213513731817134,-4.049718593597348,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,4,MKC,CHD,0.14255095391229133,0.776488970764537,0.23313569653150837,-4.401241276192585e-16,0.02142323785682571,-3.4697602089207846,A~B,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,5,ED,SRE,0.14411939684805475,0.7936998261467436,0.21262329250337825,-5.163418193891601e-16,0.01652200811904437,-3.9652084457808336,A~B,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,6,AEP,MKC,0.1503055730001961,0.8686305919479501,0.1529613845624398,-1.4578285668589854e-15,0.018084030256858556,-3.863586662836327,A~B,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,7,BAX,BDX,0.16688891160777075,0.8601933101122456,0.14896070149415097,-2.5204706047144923e-15,0.021046581465723628,-3.6310289274773835,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,8,DTE,SYK,0.17740397992224644,0.8339426936790846,0.18502629302518137,2.054793724941163e-15,0.023893734483155012,-3.8624289971267007,A~B,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,9,MO,AEE,0.19279868941509903,0.7320949657985626,0.29839505444805264,-1.295260195396016e-16,0.0210570716799979,-3.9646400170812743,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,10,JNJ,CA,0.19631754093813925,0.9019359367788844,0.09669046278068938,-1.1115447187020913e-15,0.025487459993984444,-3.9201920818905185,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,11,D,VRSK,0.2021151708661364,0.6306230578465081,0.4044128385360116,-1.7807624863233663e-15,0.02453432354638677,-3.6281391566866987,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,12,BAX,ISRG,0.20943410253607908,0.9510783611291462,0.060799390699843886,-3.1720657846433045e-16,0.028269408678676628,-4.010575927608735,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,13,JNJ,PCG,0.21017423965622584,0.8269247257703232,0.17959923832223706,-1.4569474374743622e-15,0.02524553842983412,-3.643157501913344,A~B,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,14,AEP,ED,0.21506337985761093,0.8806730688243457,0.15243318316755103,4.643551856963949e-16,0.013017671760975581,-4.185650157434551,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,15,PG,NDAQ,0.2159373639867681,0.8575616813171802,0.13986459328393108,-4.041299922574032e-15,0.026306691925783308,-3.50183597371031,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,16,WMT,SO,0.2270579691585226,0.6528590171580702,0.3787378041356438,6.23222813743947e-15,0.02666780891947203,-3.5817194083310198,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,17,RTN,INTU,0.2301865182412257,0.8025968346815754,0.22325504535902982,8.542549383921344e-16,0.026357229841802454,-3.903794557029141,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,18,AEE,CB,0.23175881852375824,0.8679886257609597,0.15011309067118217,8.326672684688674e-16,0.028961299374283704,-3.6001775629596855,A~B,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,19,ECL,PKI,0.23217328472651388,0.874596177459009,0.12484247029683415,2.2561317893275504e-15,0.025522924592956533,-4.103845194892071,B~A,ADF
2016-03_a_2017-02,2016-03,2017-02,2017-03,2017-08,20,HON,AEE,0.2336214555443803,0.6456543372670126,0.39101832749066756,-3.099813175104207e-15,0.02467996882817507,-3.803424397866595,A~B,ADF
2016-04_a_2017-03,2016-04,2017-03,2017-04,2017-09,1,ED,DUK,0.04787373675856088,0.9144659739683086,0.0752370970794958,4.462833264995195e-16,0.008148675370315194,-5.048361840803635,A~B,ADF
2016-04_a_2017-03,2016-04,2017-03,2017-04,2017-09,2,AEP,ED,0.055856939886552937,0.8630165640977453,0.14320082363244455,4.980644794267007e-16,0.011081762834399711,-3.873408957617255,B~A,ADF
2016-04_a_2017-03,2016-04,2017-03,2017-04,2017-09,3,DUK,SRE,0.06084930091719798,0.9710852364867033,0.0342486231873876,2.750105808429192e-15,0.014558499018743344,-4.101846802146377,B~A,ADF
2016-04_a_2017-03,2016-04,2017-03,2017-04,2017-09,4,XEL,SRE,0.061157775835340544,0.8935254760813836,0.10964717341372858,4.831444862103942e-16,0.014709983676914453,-3.672055459765553,B~A,ADF
2016-04_a_2017-03,2016-04,2017-03,2017-04,2017-09,5,AEP,MKC,0.09296939948580984,0.8919688415015505,0.11214563737793251,-6.670114614348767e-16,0.017539270144146295,-4.480007414303888,A~B,ADF
