linha,ano,semestre,periodo,inicio_semestre,fim_semestre,dia_no_semestre,total_dias_sem,total_dias_ano
3360,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,83.0,124.0,252.0
3361,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,84.0,124.0,252.0
3362,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,85.0,124.0,252.0
3363,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,86.0,124.0,252.0
3364,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,87.0,124.0,252.0
3365,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,88.0,124.0,252.0
3366,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,89.0,124.0,252.0
3367,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,90.0,124.0,252.0
3368,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,91.0,124.0,252.0
3369,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,92.0,124.0,252.0
3370,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,93.0,124.0,252.0
3371,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,94.0,124.0,252.0
3372,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,95.0,124.0,252.0
3373,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,96.0,124.0,252.0
3374,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,97.0,124.0,252.0
3375,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,98.0,124.0,252.0
3376,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,99.0,124.0,252.0
3377,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,100.0,124.0,252.0
3378,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,101.0,124.0,252.0
3379,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,102.0,124.0,252.0
3380,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,103.0,124.0,252.0
3381,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,104.0,124.0,252.0
3382,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,105.0,124.0,252.0
3383,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,106.0,124.0,252.0
3384,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,107.0,124.0,252.0
3385,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,108.0,124.0,252.0
3386,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,109.0,124.0,252.0
3387,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,110.0,124.0,252.0
3388,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,111.0,124.0,252.0
3389,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,112.0,124.0,252.0
3390,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,113.0,124.0,252.0
3391,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,114.0,124.0,252.0
3392,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,115.0,124.0,252.0
3393,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,116.0,124.0,252.0
3394,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,117.0,124.0,252.0
3395,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,118.0,124.0,252.0
3396,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,119.0,124.0,252.0
3397,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,120.0,124.0,252.0
3398,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,121.0,124.0,252.0
3399,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,122.0,124.0,252.0
3400,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,123.0,124.0,252.0
3401,2003.0,2.0,2003/S2,2003-07-01,2003-12-31,124.0,124.0,252.0
3402,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,1.0,128.0,253.0
3403,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,2.0,128.0,253.0
3404,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,3.0,128.0,253.0
3405,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,4.0,128.0,253.0
3406,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,5.0,128.0,253.0
3407,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,6.0,128.0,253.0
3408,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,7.0,128.0,253.0
3409,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,8.0,128.0,253.0
3410,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,9.0,128.0,253.0
3411,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,10.0,128.0,253.0
3412,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,11.0,128.0,253.0
3413,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,12.0,128.0,253.0
3414,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,13.0,128.0,253.0
3415,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,14.0,128.0,253.0
3416,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,15.0,128.0,253.0
3417,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,16.0,128.0,253.0
3418,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,17.0,128.0,253.0
3419,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,18.0,128.0,253.0
3420,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,19.0,128.0,253.0
3421,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,20.0,128.0,253.0
3422,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,21.0,128.0,253.0
3423,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,22.0,128.0,253.0
3424,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,23.0,128.0,253.0
3425,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,24.0,128.0,253.0
3426,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,25.0,128.0,253.0
3427,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,26.0,128.0,253.0
3428,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,27.0,128.0,253.0
3429,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,28.0,128.0,253.0
3430,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,29.0,128.0,253.0
3431,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,30.0,128.0,253.0
3432,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,31.0,128.0,253.0
3433,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,32.0,128.0,253.0
3434,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,33.0,128.0,253.0
3435,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,34.0,128.0,253.0
3436,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,35.0,128.0,253.0
3437,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,36.0,128.0,253.0
3438,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,37.0,128.0,253.0
3439,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,38.0,128.0,253.0
3440,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,39.0,128.0,253.0
3441,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,40.0,128.0,253.0
3442,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,41.0,128.0,253.0
3443,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,42.0,128.0,253.0
3444,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,43.0,128.0,253.0
3445,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,44.0,128.0,253.0
3446,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,45.0,128.0,253.0
3447,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,46.0,128.0,253.0
3448,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,47.0,128.0,253.0
3449,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,48.0,128.0,253.0
3450,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,49.0,128.0,253.0
3451,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,50.0,128.0,253.0
3452,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,51.0,128.0,253.0
3453,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,52.0,128.0,253.0
3454,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,53.0,128.0,253.0
3455,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,54.0,128.0,253.0
3456,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,55.0,128.0,253.0
3457,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,56.0,128.0,253.0
3458,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,57.0,128.0,253.0
3459,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,58.0,128.0,253.0
3460,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,59.0,128.0,253.0
3461,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,60.0,128.0,253.0
3462,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,61.0,128.0,253.0
3463,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,62.0,128.0,253.0
3464,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,63.0,128.0,253.0
3465,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,64.0,128.0,253.0
3466,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,65.0,128.0,253.0
3467,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,66.0,128.0,253.0
3468,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,67.0,128.0,253.0
3469,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,68.0,128.0,253.0
3470,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,69.0,128.0,253.0
3471,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,70.0,128.0,253.0
3472,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,71.0,128.0,253.0
3473,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,72.0,128.0,253.0
3474,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,73.0,128.0,253.0
3475,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,74.0,128.0,253.0
3476,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,75.0,128.0,253.0
3477,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,76.0,128.0,253.0
3478,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,77.0,128.0,253.0
3479,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,78.0,128.0,253.0
3480,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,79.0,128.0,253.0
3481,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,80.0,128.0,253.0
3482,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,81.0,128.0,253.0
3483,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,82.0,128.0,253.0
3484,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,83.0,128.0,253.0
3485,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,84.0,128.0,253.0
3486,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,85.0,128.0,253.0
3487,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,86.0,128.0,253.0
3488,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,87.0,128.0,253.0
3489,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,88.0,128.0,253.0
3490,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,89.0,128.0,253.0
3491,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,90.0,128.0,253.0
3492,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,91.0,128.0,253.0
3493,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,92.0,128.0,253.0
3494,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,93.0,128.0,253.0
3495,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,94.0,128.0,253.0
3496,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,95.0,128.0,253.0
3497,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,96.0,128.0,253.0
3498,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,97.0,128.0,253.0
3499,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,98.0,128.0,253.0
3500,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,99.0,128.0,253.0
3501,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,100.0,128.0,253.0
3502,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,101.0,128.0,253.0
3503,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,102.0,128.0,253.0
3504,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,103.0,128.0,253.0
3505,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,104.0,128.0,253.0
3506,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,105.0,128.0,253.0
3507,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,106.0,128.0,253.0
3508,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,107.0,128.0,253.0
3509,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,108.0,128.0,253.0
3510,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,109.0,128.0,253.0
3511,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,110.0,128.0,253.0
3512,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,111.0,128.0,253.0
3513,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,112.0,128.0,253.0
3514,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,113.0,128.0,253.0
3515,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,114.0,128.0,253.0
3516,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,115.0,128.0,253.0
3517,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,116.0,128.0,253.0
3518,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,117.0,128.0,253.0
3519,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,118.0,128.0,253.0
3520,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,119.0,128.0,253.0
3521,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,120.0,128.0,253.0
3522,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,121.0,128.0,253.0
3523,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,122.0,128.0,253.0
3524,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,123.0,128.0,253.0
3525,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,124.0,128.0,253.0
3526,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,125.0,128.0,253.0
3527,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,126.0,128.0,253.0
3528,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,127.0,128.0,253.0
3529,2003.0,1.0,2003/S1,2003-01-01,2003-06-30,128.0,128.0,253.0
3530,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,1.0,125.0,252.0
3531,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,2.0,125.0,252.0
3532,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,3.0,125.0,252.0
3533,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,4.0,125.0,252.0
3534,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,5.0,125.0,252.0
3535,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,6.0,125.0,252.0
3536,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,7.0,125.0,252.0
3537,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,8.0,125.0,252.0
3538,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,9.0,125.0,252.0
3539,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,10.0,125.0,252.0
3540,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,11.0,125.0,252.0
3541,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,12.0,125.0,252.0
3542,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,13.0,125.0,252.0
3543,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,14.0,125.0,252.0
3544,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,15.0,125.0,252.0
3545,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,16.0,125.0,252.0
3546,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,17.0,125.0,252.0
3547,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,18.0,125.0,252.0
3548,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,19.0,125.0,252.0
3549,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,20.0,125.0,252.0
3550,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,21.0,125.0,252.0
3551,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,22.0,125.0,252.0
3552,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,23.0,125.0,252.0
3553,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,24.0,125.0,252.0
3554,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,25.0,125.0,252.0
3555,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,26.0,125.0,252.0
3556,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,27.0,125.0,252.0
3557,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,28.0,125.0,252.0
3558,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,29.0,125.0,252.0
3559,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,30.0,125.0,252.0
3560,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,31.0,125.0,252.0
3561,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,32.0,125.0,252.0
3562,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,33.0,125.0,252.0
3563,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,34.0,125.0,252.0
3564,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,35.0,125.0,252.0
3565,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,36.0,125.0,252.0
3566,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,37.0,125.0,252.0
3567,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,38.0,125.0,252.0
3568,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,39.0,125.0,252.0
3569,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,40.0,125.0,252.0
3570,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,41.0,125.0,252.0
3571,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,42.0,125.0,252.0
3572,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,43.0,125.0,252.0
3573,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,44.0,125.0,252.0
3574,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,45.0,125.0,252.0
3575,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,46.0,125.0,252.0
3576,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,47.0,125.0,252.0
3577,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,48.0,125.0,252.0
3578,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,49.0,125.0,252.0
3579,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,50.0,125.0,252.0
3580,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,51.0,125.0,252.0
3581,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,52.0,125.0,252.0
3582,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,53.0,125.0,252.0
3583,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,54.0,125.0,252.0
3584,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,55.0,125.0,252.0
3585,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,56.0,125.0,252.0
3586,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,57.0,125.0,252.0
3587,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,58.0,125.0,252.0
3588,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,59.0,125.0,252.0
3589,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,60.0,125.0,252.0
3590,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,61.0,125.0,252.0
3591,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,62.0,125.0,252.0
3592,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,63.0,125.0,252.0
3593,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,64.0,125.0,252.0
3594,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,65.0,125.0,252.0
3595,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,66.0,125.0,252.0
3596,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,67.0,125.0,252.0
3597,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,68.0,125.0,252.0
3598,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,69.0,125.0,252.0
3599,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,70.0,125.0,252.0
3600,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,71.0,125.0,252.0
3601,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,72.0,125.0,252.0
3602,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,73.0,125.0,252.0
3603,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,74.0,125.0,252.0
3604,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,75.0,125.0,252.0
3605,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,76.0,125.0,252.0
3606,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,77.0,125.0,252.0
3607,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,78.0,125.0,252.0
3608,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,79.0,125.0,252.0
3609,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,80.0,125.0,252.0
3610,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,81.0,125.0,252.0
3611,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,82.0,125.0,252.0
3612,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,83.0,125.0,252.0
3613,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,84.0,125.0,252.0
3614,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,85.0,125.0,252.0
3615,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,86.0,125.0,252.0
3616,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,87.0,125.0,252.0
3617,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,88.0,125.0,252.0
3618,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,89.0,125.0,252.0
3619,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,90.0,125.0,252.0
3620,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,91.0,125.0,252.0
3621,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,92.0,125.0,252.0
3622,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,93.0,125.0,252.0
3623,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,94.0,125.0,252.0
3624,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,95.0,125.0,252.0
3625,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,96.0,125.0,252.0
3626,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,97.0,125.0,252.0
3627,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,98.0,125.0,252.0
3628,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,99.0,125.0,252.0
3629,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,100.0,125.0,252.0
3630,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,101.0,125.0,252.0
3631,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,102.0,125.0,252.0
3632,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,103.0,125.0,252.0
3633,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,104.0,125.0,252.0
3634,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,105.0,125.0,252.0
3635,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,106.0,125.0,252.0
3636,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,107.0,125.0,252.0
3637,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,108.0,125.0,252.0
3638,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,109.0,125.0,252.0
3639,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,110.0,125.0,252.0
3640,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,111.0,125.0,252.0
3641,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,112.0,125.0,252.0
3642,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,113.0,125.0,252.0
3643,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,114.0,125.0,252.0
3644,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,115.0,125.0,252.0
3645,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,116.0,125.0,252.0
3646,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,117.0,125.0,252.0
3647,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,118.0,125.0,252.0
3648,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,119.0,125.0,252.0
3649,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,120.0,125.0,252.0
3650,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,121.0,125.0,252.0
3651,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,122.0,125.0,252.0
3652,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,123.0,125.0,252.0
3653,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,124.0,125.0,252.0
3654,2004.0,2.0,2004/S2,2004-07-01,2004-12-31,125.0,125.0,252.0
3655,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,1.0,127.0,252.0
3656,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,2.0,127.0,252.0
3657,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,3.0,127.0,252.0
3658,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,4.0,127.0,252.0
3659,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,5.0,127.0,252.0
3660,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,6.0,127.0,252.0
3661,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,7.0,127.0,252.0
3662,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,8.0,127.0,252.0
3663,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,9.0,127.0,252.0
3664,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,10.0,127.0,252.0
3665,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,11.0,127.0,252.0
3666,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,12.0,127.0,252.0
3667,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,13.0,127.0,252.0
3668,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,14.0,127.0,252.0
3669,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,15.0,127.0,252.0
3670,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,16.0,127.0,252.0
3671,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,17.0,127.0,252.0
3672,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,18.0,127.0,252.0
3673,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,19.0,127.0,252.0
3674,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,20.0,127.0,252.0
3675,2004.0,1.0,2004/S1,2004-01-01,2004-06-30,21.0,127.0,252.0
