Date,UPS
2018-04-25,108.66000366210938
2018-04-26,113.27999877929688
2018-04-27,113.98999786376953
2018-04-30,113.5
2018-05-01,112.44999694824219
2018-05-02,111.1500015258789
2018-05-03,109.80999755859375
2018-05-04,111.30999755859375
2018-05-07,112.12000274658203
2018-05-08,111.2699966430664
2018-05-09,111.4000015258789
2018-05-10,113.98999786376953
2018-05-11,115.44999694824219
2018-05-14,116.33999633789062
2018-05-15,115.61000061035156
2018-05-16,116.31999969482422
2018-05-17,116.58999633789062
2018-05-18,115.37999725341797
2018-05-21,117.08000183105469
2018-05-22,115.36000061035156
2018-05-23,115.27999877929688
2018-05-24,115.62999725341797
2018-05-25,115.48999786376953
2018-05-29,113.83000183105469
2018-05-30,116.69000244140625
2018-05-31,116.12000274658203
2018-06-01,117.25
2018-06-04,116.97000122070312
2018-06-05,116.80999755859375
2018-06-06,117.0199966430664
2018-06-07,116.19000244140625
2018-06-08,116.5999984741211
2018-06-11,116.8499984741211
2018-06-12,118.33999633789062
2018-06-13,117.33000183105469
2018-06-14,117.19000244140625
2018-06-15,116.7699966430664
2018-06-18,116.7699966430664
2018-06-19,114.81999969482422
2018-06-20,113.6500015258789
2018-06-21,113.41999816894531
2018-06-22,113.69999694824219
2018-06-25,110.19999694824219
2018-06-26,109.56999969482422
2018-06-27,108.37999725341797
2018-06-28,105.87999725341797
2018-06-29,106.2300033569336
2018-07-02,105.87999725341797
2018-07-03,105.76000213623047
2018-07-05,106.29000091552734
2018-07-06,106.02999877929688
2018-07-09,108.58999633789062
2018-07-10,108.51000213623047
2018-07-11,107.33000183105469
2018-07-12,108.52999877929688
2018-07-13,108.97000122070312
2018-07-16,110.6500015258789
2018-07-17,111.06999969482422
2018-07-18,112.16000366210938
2018-07-19,112.83999633789062
2018-07-20,112.06999969482422
2018-07-23,112.70999908447266
2018-07-24,112.44000244140625
2018-07-25,120.19999694824219
2018-07-26,118.87000274658203
2018-07-27,118.66000366210938
2018-07-30,118.70999908447266
2018-07-31,119.88999938964844
2018-08-01,119.36000061035156
2018-08-02,118.5999984741211
2018-08-03,119.1500015258789
2018-08-06,119.54000091552734
2018-08-07,120.01000213623047
2018-08-08,120.58000183105469
2018-08-09,120.87000274658203
2018-08-10,119.2699966430664
2018-08-13,118.16000366210938
2018-08-14,118.9800033569336
2018-08-15,120.05000305175781
2018-08-16,121.11000061035156
2018-08-17,121.80000305175781
2018-08-20,122.55000305175781
2018-08-21,123.01000213623047
2018-08-22,121.87000274658203
2018-08-23,121.70999908447266
2018-08-24,122.73999786376953
2018-08-27,123.8499984741211
2018-08-28,122.75
2018-08-29,123.47000122070312
2018-08-30,122.8499984741211
2018-08-31,122.87999725341797
2018-09-04,124.33999633789062
2018-09-05,124.66000366210938
2018-09-06,123.69999694824219
2018-09-07,122.98999786376953
2018-09-10,124.33999633789062
2018-09-11,123.06999969482422
2018-09-12,123.30000305175781
2018-09-13,119.69999694824219
2018-09-14,120.38999938964844
2018-09-17,119.08999633789062
2018-09-18,118.23999786376953
2018-09-19,118.25
2018-09-20,119.12000274658203
2018-09-21,118.48999786376953
2018-09-24,117.33000183105469
2018-09-25,116.26000213623047
2018-09-26,116.69999694824219
2018-09-27,116.7300033569336
2018-09-28,116.75
2018-10-01,117.45999908447266
2018-10-02,116.98999786376953
2018-10-03,117.77999877929688
2018-10-04,117.30999755859375
2018-10-05,117.23999786376953
2018-10-08,118.77999877929688
2018-10-09,117.91999816894531
2018-10-10,116.6500015258789
2018-10-11,113.76000213623047
2018-10-12,115.63999938964844
2018-10-15,115.7699966430664
2018-10-16,117.4800033569336
2018-10-17,118.01000213623047
2018-10-18,114.7300033569336
2018-10-19,116.48999786376953
2018-10-22,115.63999938964844
2018-10-23,114.23999786376953
2018-10-24,107.93000030517578
2018-10-25,107.81999969482422
2018-10-26,105.30999755859375
2018-10-29,105.12999725341797
2018-10-30,107.06999969482422
2018-10-31,106.54000091552734
2018-11-01,107.5199966430664
2018-11-02,105.98999786376953
2018-11-05,106.81999969482422
2018-11-06,108.6500015258789
2018-11-07,111.12999725341797
2018-11-08,111.5
2018-11-09,109.51000213623047
2018-11-12,107.72000122070312
2018-11-13,109.4000015258789
2018-11-14,109.5
2018-11-15,110.44999694824219
2018-11-16,110.08999633789062
2018-11-19,111.29000091552734
2018-11-20,108.51000213623047
2018-11-21,108.7699966430664
2018-11-23,108.69000244140625
2018-11-26,110.63999938964844
2018-11-27,111.51000213623047
2018-11-28,113.55000305175781
2018-11-29,113.26000213623047
2018-11-30,115.29000091552734
2018-12-03,115.2699966430664
2018-12-04,106.7699966430664
2018-12-06,108.04000091552734
2018-12-07,105.31999969482422
2018-12-10,104.4000015258789
2018-12-11,103.58000183105469
2018-12-12,101.20999908447266
2018-12-13,100.77999877929688
2018-12-14,98.66000366210938
2018-12-17,96.87000274658203
2018-12-18,97.27999877929688
2018-12-19,94.31999969482422
2018-12-20,93.94000244140625
2018-12-21,93.5
2018-12-24,89.88999938964844
2018-12-26,96.61000061035156
2018-12-27,97.77999877929688
2018-12-28,96.52999877929688
2018-12-31,97.52999877929688
2019-01-02,97.20999908447266
2019-01-03,94.44999694824219
2019-01-04,97.73999786376953
2019-01-07,97.41000366210938
2019-01-08,97.41999816894531
2019-01-09,97.91999816894531
2019-01-10,98.91000366210938
2019-01-11,97.91000366210938
2019-01-14,99.13999938964844
2019-01-15,97.55999755859375
2019-01-16,96.98999786376953
2019-01-17,99.58000183105469
2019-01-18,101.5999984741211
2019-01-22,102.68000030517578
2019-01-23,100.91999816894531
2019-01-24,99.69999694824219
2019-01-25,100.83000183105469
2019-01-28,100.33000183105469
2019-01-29,101.30000305175781
2019-01-30,101.19000244140625
2019-01-31,105.4000015258789
2019-02-01,106.08999633789062
2019-02-04,106.58000183105469
2019-02-05,107.66000366210938
2019-02-06,108.81999969482422
2019-02-07,107.94000244140625
2019-02-08,108.0999984741211
2019-02-11,108.93000030517578
2019-02-12,110.66000366210938
2019-02-13,112.01000213623047
2019-02-14,111.80000305175781
2019-02-15,110.87000274658203
2019-02-19,110.7699966430664
2019-02-20,111.06999969482422
2019-02-21,111.76000213623047
2019-02-22,110.36000061035156
2019-02-25,110.86000061035156
2019-02-26,111.04000091552734
2019-02-27,111.12999725341797
2019-02-28,110.19999694824219
2019-03-01,112.12999725341797
2019-03-04,110.4800033569336
2019-03-05,109.97000122070312
2019-03-06,108.8499984741211
2019-03-07,106.86000061035156
2019-03-08,106.68000030517578
2019-03-11,108.83000183105469
2019-03-12,109.01000213623047
2019-03-13,110.86000061035156
2019-03-14,110.87999725341797
2019-03-15,109.5199966430664
2019-03-18,110.69000244140625
2019-03-19,110.3499984741211
2019-03-20,107.91999816894531
2019-03-21,109.80000305175781
2019-03-22,107.3499984741211
2019-03-25,106.9000015258789
2019-03-26,108.41000366210938
2019-03-27,108.9800033569336
2019-03-28,110.30000305175781
2019-03-29,111.73999786376953
2019-04-01,114.43000030517578
2019-04-02,113.68000030517578
2019-04-03,114.3499984741211
2019-04-04,113.97000122070312
2019-04-05,114.33000183105469
2019-04-08,113.97000122070312
2019-04-09,112.91000366210938
2019-04-10,113.08000183105469
2019-04-11,113.48999786376953
2019-04-12,114.45999908447266
