Date,LLY
2021-10-21,231.19601440429688
2021-10-22,233.66934204101562
2021-10-25,234.91558837890625
2021-10-26,238.16537475585938
2021-10-27,239.8238067626953
2021-10-28,242.87232971191406
2021-10-29,244.22402954101562
2021-11-01,238.99935913085938
2021-11-02,246.22760009765625
2021-11-03,255.2484588623047
2021-11-04,259.7923278808594
2021-11-05,254.0404815673828
2021-11-08,249.75534057617188
2021-11-09,251.18377685546875
2021-11-10,253.70501708984375
2021-11-11,251.7685546875
2021-11-12,249.71995544433594
2021-11-15,248.546630859375
2021-11-16,247.86378479003906
2021-11-17,251.1914825439453
2021-11-18,251.3357696533203
2021-11-19,250.72987365722656
2021-11-22,250.479736328125
2021-11-23,251.941650390625
2021-11-24,251.98013305664062
2021-11-26,250.41246032714844
2021-11-29,245.08433532714844
2021-11-30,238.55398559570312
2021-12-01,239.60231018066406
2021-12-02,238.400146484375
2021-12-03,236.18807983398438
2021-12-06,236.90940856933594
2021-12-07,235.73605346679688
2021-12-08,234.976318359375
2021-12-09,233.610595703125
2021-12-10,234.80319213867188
2021-12-13,239.0252685546875
2021-12-14,239.84278869628906
2021-12-15,264.7522277832031
2021-12-16,268.3684997558594
2021-12-17,257.1928405761719
2021-12-20,253.4035186767578
2021-12-21,254.74993896484375
2021-12-22,256.3080139160156
2021-12-23,262.65557861328125
2021-12-27,267.76251220703125
2021-12-28,265.85833740234375
2021-12-29,267.772216796875
2021-12-30,266.6468811035156
2021-12-31,265.65625
2022-01-03,261.3380126953125
2022-01-04,256.6060791015625
2022-01-05,250.6817169189453
2022-01-06,249.41224670410156
2022-01-07,249.57571411132812
2022-01-10,250.16236877441406
2022-01-11,252.2879180908203
2022-01-12,246.13265991210938
2022-01-13,240.1216278076172
2022-01-14,234.78392028808594
2022-01-18,237.62106323242188
2022-01-19,235.67835998535156
2022-01-20,233.83181762695312
2022-01-21,233.7644500732422
2022-01-24,231.22543334960938
2022-01-25,230.30215454101562
2022-01-26,228.76333618164062
2022-01-27,227.6669158935547
2022-01-28,235.7264404296875
2022-01-31,236.00534057617188
2022-02-01,238.78480529785156
2022-02-02,241.23727416992188
2022-02-03,235.4475555419922
2022-02-04,233.00466918945312
2022-02-07,234.23570251464844
2022-02-08,230.7349395751953
2022-02-09,233.9664306640625
2022-02-10,230.4752655029297
2022-02-11,226.72439575195312
2022-02-14,226.6568145751953
2022-02-15,235.49359130859375
2022-02-16,237.1740264892578
2022-02-17,232.72183227539062
2022-02-18,232.0844268798828
2022-02-22,230.94482421875
2022-02-23,230.1529083251953
2022-02-24,234.75961303710938
2022-02-25,242.263671875
2022-02-28,241.39443969726562
2022-03-01,240.95986938476562
2022-03-02,245.46998596191406
2022-03-03,249.78701782226562
2022-03-04,253.87217712402344
2022-03-07,252.68431091308594
2022-03-08,251.03280639648438
2022-03-09,253.79498291015625
2022-03-10,256.914306640625
2022-03-11,257.1847839355469
2022-03-14,259.7924499511719
2022-03-15,266.03125
2022-03-16,266.97772216796875
2022-03-17,275.7372741699219
2022-03-18,277.7944641113281
2022-03-21,279.7259826660156
2022-03-22,275.2640075683594
2022-03-23,274.46246337890625
2022-03-24,277.8426208496094
2022-03-25,279.12713623046875
2022-03-28,281.6767883300781
2022-03-29,278.518798828125
2022-03-30,279.96734619140625
2022-03-31,276.5678405761719
2022-04-01,282.65228271484375
