Date,MS
2019-01-29,33.803985595703125
2019-01-30,34.284732818603516
2019-01-31,33.89212417602539
2019-02-01,33.50752639770508
2019-02-04,34.020320892333984
2019-02-05,34.01231384277344
2019-02-06,33.95622253417969
2019-02-07,33.235107421875
2019-02-08,32.69828796386719
2019-02-11,32.217552185058594
2019-02-12,32.970703125
2019-02-13,33.002750396728516
2019-02-14,32.62617111206055
2019-02-15,33.64373779296875
2019-02-19,33.77994155883789
2019-02-20,33.98826599121094
2019-02-21,33.61969757080078
2019-02-22,33.48349380493164
2019-02-25,33.80398178100586
2019-02-26,33.980255126953125
2019-02-27,34.100440979003906
2019-02-28,33.63572311401367
2019-03-01,34.0523681640625
2019-03-04,33.6517448425293
2019-03-05,33.57162857055664
2019-03-06,33.3472900390625
2019-03-07,32.98672866821289
2019-03-08,33.13896942138672
2019-03-11,33.53157424926758
2019-03-12,33.675777435302734
2019-03-13,33.980255126953125
2019-03-14,34.20458984375
2019-03-15,34.71738815307617
2019-03-18,35.27825164794922
2019-03-19,35.214149475097656
2019-03-20,34.47701644897461
2019-03-21,34.55715560913086
2019-03-22,33.42740249633789
2019-03-25,33.05082321166992
2019-03-26,33.55561447143555
2019-03-27,33.1469841003418
2019-03-28,33.595672607421875
2019-03-29,33.81199645996094
2019-04-01,34.87763977050781
2019-04-02,35.01384735107422
2019-04-03,35.558677673339844
2019-04-04,35.999366760253906
2019-04-05,35.9753303527832
2019-04-08,36.03942108154297
2019-04-09,35.4625358581543
2019-04-10,35.614768981933594
2019-04-11,35.89520263671875
2019-04-12,37.40953826904297
2019-04-15,36.9207763671875
2019-04-16,37.6739387512207
2019-04-17,38.6674690246582
2019-04-18,38.09857940673828
2019-04-22,37.8902702331543
2019-04-23,37.93834686279297
2019-04-24,37.96237564086914
2019-04-25,37.8902702331543
2019-04-26,38.371009826660156
2019-04-29,39.07247543334961
2019-04-30,38.90313720703125
2019-05-01,38.354888916015625
2019-05-02,38.548397064208984
2019-05-03,38.74997329711914
2019-05-06,38.4677619934082
