Date,AEP
2019-08-30,72.36409759521484
2019-09-03,73.65814971923828
2019-09-04,73.87249755859375
2019-09-05,72.66577911376953
2019-09-06,72.31647491455078
2019-09-09,72.54670715332031
2019-09-10,72.31647491455078
2019-09-11,72.7928237915039
2019-09-12,73.05479431152344
2019-09-13,72.67372131347656
2019-09-16,72.8086929321289
2019-09-17,73.61848449707031
2019-09-18,73.84870147705078
2019-09-19,73.97572326660156
2019-09-20,73.97572326660156
2019-09-23,74.15037536621094
2019-09-24,75.09512329101562
2019-09-25,74.809326171875
2019-09-26,74.85694885253906
2019-09-27,74.78550720214844
2019-09-30,74.380615234375
2019-10-01,74.00749206542969
2019-10-02,73.14212036132812
2019-10-03,73.43588256835938
2019-10-04,74.31710052490234
2019-10-07,74.39647674560547
2019-10-08,73.4834976196289
2019-10-09,73.73755645751953
2019-10-10,73.523193359375
2019-10-11,73.308837890625
2019-10-14,73.06273651123047
2019-10-15,72.8324966430664
2019-10-16,73.51526641845703
2019-10-17,73.83283233642578
2019-10-18,74.73787689208984
2019-10-21,75.00779724121094
2019-10-22,74.74580383300781
2019-10-23,74.97603607177734
2019-10-24,75.99223327636719
2019-10-25,74.90457916259766
2019-10-28,74.1265640258789
2019-10-29,73.96778869628906
2019-10-30,74.70610809326172
2019-10-31,74.93633270263672
2019-11-01,74.27739715576172
2019-11-04,73.67406463623047
2019-11-05,72.56259155273438
2019-11-06,73.0230484008789
2019-11-07,71.47107696533203
2019-11-08,71.25505828857422
2019-11-11,71.01505279541016
2019-11-12,70.79907989501953
2019-11-13,71.88704681396484
2019-11-14,71.67906188964844
2019-11-15,71.64704895019531
2019-11-18,72.11904907226562
2019-11-19,72.53504180908203
2019-11-20,73.16703033447266
2019-11-21,72.85502624511719
2019-11-22,73.23103332519531
2019-11-25,72.71102905273438
2019-11-26,73.19902801513672
2019-11-27,73.27103424072266
2019-11-29,73.07905578613281
2019-12-02,72.2230453491211
2019-12-03,72.70303344726562
2019-12-04,73.62303924560547
2019-12-05,73.96702575683594
2019-12-06,73.9110336303711
2019-12-09,73.48701477050781
2019-12-10,73.55103302001953
2019-12-11,73.71902465820312
2019-12-12,72.9110336303711
2019-12-13,73.63904571533203
2019-12-16,74.42301177978516
2019-12-17,74.57502746582031
2019-12-18,74.99901580810547
2019-12-19,75.17500305175781
2019-12-20,75.91899108886719
2019-12-23,74.99901580810547
2019-12-24,75.07100677490234
2019-12-26,75.1030044555664
2019-12-27,75.35101318359375
2019-12-30,75.22300720214844
2019-12-31,75.60700988769531
2020-01-02,74.76701354980469
2020-01-03,74.68701934814453
2020-01-06,74.93500518798828
2020-01-07,74.95101928710938
2020-01-08,74.72702026367188
2020-01-09,75.1030044555664
2020-01-10,75.47100830078125
2020-01-13,75.7030258178711
2020-01-14,75.98299407958984
2020-01-15,77.27896881103516
2020-01-16,77.84696197509766
2020-01-17,78.84695434570312
2020-01-21,79.470947265625
2020-01-22,79.99894714355469
2020-01-23,80.77494049072266
2020-01-24,81.72692108154297
2020-01-27,81.42291259765625
2020-01-28,81.75092315673828
2020-01-29,82.24691009521484
2020-01-30,83.27889251708984
2020-01-31,83.37492370605469
2020-02-03,83.37492370605469
2020-02-04,82.294921875
2020-02-05,81.69491577148438
2020-02-06,81.7989273071289
2020-02-07,81.62976837158203
2020-02-10,82.09693908691406
2020-02-11,82.33861541748047
2020-02-12,81.99222564697266
2020-02-13,82.84606170654297
2020-02-14,83.57910919189453
2020-02-18,84.03822326660156
2020-02-19,83.3696517944336
2020-02-20,82.46749877929688
2020-02-21,81.92779541015625
2020-02-24,80.58260345458984
2020-02-25,79.07632446289062
2020-02-26,78.48025512695312
2020-02-27,73.99358367919922
2020-02-28,71.8992691040039
2020-03-02,76.59535217285156
2020-03-03,76.88534545898438
2020-03-04,80.40538787841797
2020-03-05,79.57572937011719
2020-03-06,78.6977310180664
2020-03-09,76.49064636230469
2020-03-10,76.29731750488281
2020-03-11,72.2697982788086
2020-03-12,66.48628997802734
2020-03-13,69.65191650390625
2020-03-16,65.7774658203125
2020-03-17,73.46195983886719
2020-03-18,71.10987091064453
2020-03-19,65.09275817871094
2020-03-20,57.553245544433594
2020-03-23,56.3852653503418
2020-03-24,58.03655242919922
2020-03-25,59.03538131713867
2020-03-26,65.89021301269531
2020-03-27,67.17901611328125
2020-03-30,67.42874145507812
2020-03-31,64.42420196533203
2020-04-01,60.0664176940918
2020-04-02,61.854652404785156
2020-04-03,58.399044036865234
2020-04-06,63.304561614990234
2020-04-07,63.43342208862305
2020-04-08,67.0984878540039
2020-04-09,69.52303314208984
2020-04-13,67.25958251953125
2020-04-14,69.47470092773438
2020-04-15,67.34819030761719
2020-04-16,67.7026138305664
2020-04-17,69.57945251464844
2020-04-20,66.78434753417969
2020-04-21,66.42990112304688
2020-04-22,68.46784973144531
2020-04-23,66.87293243408203
2020-04-24,67.04210662841797
2020-04-27,67.35623931884766
2020-04-28,68.16979217529297
2020-04-29,66.96155548095703
2020-04-30,66.94544982910156
2020-05-01,65.55996704101562
2020-05-04,66.89710998535156
2020-05-05,67.10652923583984
2020-05-06,63.48982620239258
2020-05-07,63.879913330078125
2020-05-08,64.90394592285156
2020-05-11,64.34317779541016
2020-05-12,63.31914520263672
2020-05-13,63.17285919189453
2020-05-14,63.47355651855469
2020-05-15,63.74177169799805
2020-05-18,64.92020416259766
2020-05-19,62.6933479309082
2020-05-20,63.18910598754883
2020-05-21,62.88027572631836
2020-05-22,64.02619934082031
2020-05-26,64.95274353027344
2020-05-27,66.18805694580078
2020-05-28,69.16260528564453
2020-05-29,69.28453063964844
2020-06-01,70.00784301757812
2020-06-02,69.87779998779297
2020-06-03,70.69864654541016
2020-06-04,68.5937271118164
2020-06-05,69.49584197998047
2020-06-08,71.44636535644531
2020-06-09,69.8209228515625
2020-06-10,69.38206481933594
2020-06-11,66.4481201171875
2020-06-12,66.48062896728516
2020-06-15,66.4481201171875
2020-06-16,66.31807708740234
2020-06-17,66.84635925292969
2020-06-18,66.45623016357422
2020-06-19,64.78202819824219
