Date,HLT
2017-07-24,59.989715576171875
2017-07-25,61.02485656738281
2017-07-26,60.48310852050781
2017-07-27,60.52180862426758
2017-07-28,60.4250602722168
2017-07-31,60.49278259277344
2017-08-01,60.72495651245117
2017-08-02,59.96070098876953
2017-08-03,60.105812072753906
2017-08-04,60.92811965942383
2017-08-07,61.69237518310547
2017-08-08,60.05743408203125
2017-08-09,59.370567321777344
2017-08-10,59.01262664794922
2017-08-11,59.302852630615234
2017-08-14,59.73819351196289
2017-08-15,60.18320846557617
2017-08-16,60.551700592041016
2017-08-17,58.98069763183594
2017-08-18,59.21344757080078
2017-08-21,59.91166687011719
2017-08-22,61.40509033203125
2017-08-23,61.211143493652344
2017-08-24,61.00748825073242
2017-08-25,61.56026077270508
2017-08-28,61.25963592529297
2017-08-29,60.98810577392578
2017-08-30,62.374847412109375
2017-08-31,62.38456344604492
2017-09-01,62.636688232421875
2017-09-05,61.6766242980957
2017-09-06,61.744510650634766
2017-09-07,61.95785903930664
2017-09-08,63.17005157470703
2017-09-11,63.95555114746094
2017-09-12,64.07192993164062
2017-09-13,64.66348266601562
2017-09-14,64.50830841064453
2017-09-15,64.614990234375
2017-09-18,64.547119140625
2017-09-19,64.86713409423828
2017-09-20,65.01260375976562
2017-09-21,65.30354309082031
2017-09-22,66.12782287597656
2017-09-25,66.63209533691406
2017-09-26,67.3982162475586
2017-09-27,67.02000427246094
2017-09-28,67.26244354248047
2017-09-29,67.3497314453125
2017-10-02,67.33031463623047
2017-10-03,66.77757263183594
2017-10-04,66.82604217529297
2017-10-05,67.27214050292969
2017-10-06,67.37882232666016
2017-10-09,67.55335998535156
2017-10-10,67.80548095703125
2017-10-11,68.09644317626953
2017-10-12,68.25157165527344
2017-10-13,69.00798797607422
2017-10-16,68.97892761230469
2017-10-17,69.06620025634766
2017-10-18,68.91104125976562
2017-10-19,68.94982147216797
2017-10-20,68.89161682128906
2017-10-23,68.29039001464844
2017-10-24,68.98860168457031
2017-10-25,69.16316223144531
2017-10-26,70.28810119628906
2017-10-27,69.7353286743164
2017-10-30,70.45294189453125
2017-10-31,70.0941162109375
2017-11-01,70.24927520751953
2017-11-02,70.24927520751953
2017-11-03,70.9475326538086
2017-11-06,71.17057800292969
2017-11-07,70.41415405273438
2017-11-08,70.69536590576172
2017-11-09,69.87108612060547
2017-11-10,70.49174499511719
2017-11-13,70.42384338378906
2017-11-14,70.705078125
2017-11-15,71.16085052490234
2017-11-16,71.92852783203125
2017-11-17,72.01600646972656
2017-11-20,72.21034240722656
2017-11-21,73.50277709960938
2017-11-22,73.5416488647461
2017-11-24,73.61935424804688
2017-11-27,73.85260009765625
2017-11-28,73.97891998291016
2017-11-29,74.39679718017578
2017-11-30,75.36851501464844
2017-12-01,75.06727600097656
2017-12-04,75.46571350097656
2017-12-05,75.4365234375
2017-12-06,74.5813980102539
2017-12-07,75.096435546875
2017-12-08,76.16535949707031
2017-12-11,75.28105926513672
2017-12-12,74.8243408203125
2017-12-13,74.5813980102539
2017-12-14,73.87203979492188
2017-12-15,74.91180419921875
2017-12-18,75.88353729248047
2017-12-19,75.61145782470703
2017-12-20,76.1362075805664
2017-12-21,77.12738037109375
2017-12-22,77.10791778564453
2017-12-26,77.12738037109375
2017-12-27,77.8853530883789
2017-12-28,78.17687225341797
2017-12-29,77.60353088378906
2018-01-02,77.42859649658203
2018-01-03,78.5655517578125
2018-01-04,77.98249053955078
2018-01-05,77.04962158203125
2018-01-08,78.65303039550781
2018-01-09,79.61503601074219
2018-01-10,79.34295654296875
2018-01-11,80.72283935546875
2018-01-12,81.57796478271484
2018-01-16,81.04351806640625
2018-01-17,81.65571594238281
2018-01-18,81.57796478271484
2018-01-19,83.07445526123047
2018-01-22,83.34654235839844
2018-01-23,84.0850601196289
2018-01-24,83.36597442626953
2018-01-25,84.1822280883789
2018-01-26,85.2122802734375
2018-01-29,84.81391143798828
2018-01-30,83.96845245361328
2018-01-31,83.22994995117188
2018-02-01,83.33682250976562
2018-02-02,80.314697265625
2018-02-05,77.65211486816406
2018-02-06,78.41007995605469
2018-02-07,79.7025146484375
2018-02-08,76.43743896484375
2018-02-09,78.15743255615234
2018-02-12,79.5081558227539
2018-02-13,80.85889434814453
2018-02-14,83.54087829589844
2018-02-15,82.17073059082031
2018-02-16,80.91719055175781
2018-02-20,81.92779541015625
2018-02-21,81.9083480834961
2018-02-22,81.02407836914062
2018-02-23,81.44189453125
2018-02-26,79.8191146850586
2018-02-27,77.5841064453125
2018-02-28,78.50724792480469
2018-03-01,77.2513427734375
2018-03-02,76.81326293945312
2018-03-05,76.15126037597656
2018-03-06,76.85221099853516
2018-03-07,77.10533142089844
2018-03-08,77.11507415771484
2018-03-09,79.31529235839844
2018-03-12,78.98429107666016
2018-03-13,79.10111999511719
2018-03-14,79.09139251708984
2018-03-15,79.72419738769531
2018-03-16,79.354248046875
2018-03-19,79.14979553222656
2018-03-20,79.19847106933594
2018-03-21,79.67549896240234
2018-03-22,78.31253051757812
2018-03-23,76.10258483886719
2018-03-26,77.86470031738281
2018-03-27,76.7061767578125
2018-03-28,76.23887634277344
2018-03-29,76.67697143554688
2018-04-02,75.03166198730469
2018-04-03,75.47950744628906
2018-04-04,75.9662857055664
2018-04-05,76.94956970214844
2018-04-06,75.4600601196289
2018-04-09,74.13603210449219
2018-04-10,73.02616882324219
2018-04-11,77.50450897216797
2018-04-12,77.83551788330078
2018-04-13,77.50450897216797
2018-04-16,78.400146484375
2018-04-17,79.01350402832031
2018-04-18,80.00651550292969
2018-04-19,79.81182861328125
2018-04-20,80.15255737304688
2018-04-23,79.91890716552734
2018-04-24,79.87024688720703
2018-04-25,79.6657943725586
2018-04-26,79.76312255859375
2018-04-27,78.04969787597656
2018-04-30,76.7548599243164
2018-05-01,78.11783599853516
2018-05-02,77.34870910644531
2018-05-03,77.75761413574219
2018-05-04,79.01350402832031
2018-05-07,79.19847106933594
2018-05-08,80.24991607666016
2018-05-09,80.65880584716797
2018-05-10,80.71732330322266
2018-05-11,81.44880676269531
2018-05-14,80.92213439941406
2018-05-15,80.97091674804688
2018-05-16,82.12177276611328
2018-05-17,81.2439956665039
2018-05-18,81.7706527709961
2018-05-21,81.84869384765625
2018-05-22,80.71732330322266
2018-05-23,80.29792785644531
2018-05-24,80.0053482055664
2018-05-25,79.81029510498047
2018-05-29,78.34729766845703
2018-05-30,79.71276092529297
2018-05-31,78.71793365478516
2018-06-01,80.61003875732422
2018-06-04,81.13671112060547
2018-06-05,81.01966857910156
2018-06-06,82.58993530273438
2018-06-07,82.092529296875
2018-06-08,82.06326293945312
2018-06-11,81.9169692993164
2018-06-12,81.74138641357422
2018-06-13,80.68807983398438
2018-06-14,80.88313293457031
2018-06-15,81.7706527709961
2018-06-18,82.24858856201172
2018-06-19,80.9319076538086
2018-06-20,79.9858627319336
2018-06-21,79.020263671875
2018-06-22,78.87398529052734
2018-06-25,77.31346130371094
2018-06-26,77.23544311523438
2018-06-27,76.32840728759766
2018-06-28,76.31865692138672
2018-06-29,77.20619201660156
2018-07-02,77.34272766113281
2018-07-03,77.48900604248047
2018-07-05,77.72309875488281
2018-07-06,78.5716323852539
2018-07-09,78.94225311279297
2018-07-10,79.27385711669922
2018-07-11,78.6203842163086
2018-07-12,79.0007553100586
2018-07-13,78.97148895263672
2018-07-16,78.10346984863281
2018-07-17,79.06904602050781
2018-07-18,80.91239929199219
2018-07-19,80.11262512207031
2018-07-20,79.93704986572266
2018-07-23,79.595703125
2018-07-24,78.50337219238281
2018-07-25,78.38631439208984
2018-07-26,77.64508819580078
2018-07-27,76.51370239257812
2018-07-30,75.37260437011719
2018-07-31,76.7185287475586
2018-08-01,76.60147094726562
2018-08-02,76.50395965576172
2018-08-03,76.25035858154297
2018-08-06,76.20159149169922
2018-08-07,75.68468475341797
2018-08-08,74.9922103881836
2018-08-09,74.41564178466797
2018-08-10,73.92704010009766
2018-08-13,73.59477996826172
2018-08-14,74.7967529296875
2018-08-15,74.48404693603516
2018-08-16,75.4808349609375
2018-08-17,75.44171142578125
2018-08-20,74.55245208740234
2018-08-21,74.98242950439453
2018-08-22,75.44171142578125
2018-08-23,75.02152252197266
2018-08-24,75.3537826538086
2018-08-27,75.98898315429688
2018-08-28,75.70558166503906
2018-08-29,76.39940643310547
2018-08-30,75.81305694580078
2018-08-31,75.8521728515625
2018-09-04,75.40264129638672
2018-09-05,73.99542236328125
2018-09-06,73.96611785888672
2018-09-07,74.69902801513672
2018-09-10,74.84561157226562
2018-09-11,75.64695739746094
2018-09-12,76.1844253540039
2018-09-13,77.14209747314453
2018-09-14,78.23658752441406
2018-09-17,77.29846954345703
2018-09-18,77.58184051513672
2018-09-19,78.59815979003906
2018-09-20,79.23336791992188
2018-09-21,79.1160888671875
2018-09-24,78.33432006835938
2018-09-25,78.28546142578125
2018-09-26,78.82292938232422
2018-09-27,80.17150115966797
2018-09-28,78.94019317626953
2018-10-01,76.60465240478516
2018-10-02,75.32447052001953
2018-10-03,74.80653381347656
2018-10-04,73.69249725341797
2018-10-05,72.68595886230469
2018-10-08,73.24296569824219
2018-10-09,73.5166015625
2018-10-10,71.72827911376953
2018-10-11,71.43511199951172
2018-10-12,71.94328308105469
2018-10-15,71.32762145996094
2018-10-16,72.9302749633789
2018-10-17,72.82276153564453
2018-10-18,70.40902709960938
2018-10-19,69.05069732666016
2018-10-22,68.56205749511719
2018-10-23,67.30143737792969
2018-10-24,62.366477966308594
2018-10-25,66.01152801513672
2018-10-26,66.7151107788086
2018-10-29,67.03760528564453
2018-10-30,67.13532257080078
2018-10-31,69.54905700683594
2018-11-01,70.99536895751953
2018-11-02,71.16149139404297
2018-11-05,70.75106811523438
2018-11-06,68.98228454589844
2018-11-07,71.30809020996094
2018-11-08,70.52467346191406
2018-11-09,69.68252563476562
2018-11-12,68.73270416259766
2018-11-13,69.38878631591797
2018-11-14,69.60419464111328
2018-11-15,71.37662506103516
2018-11-16,71.52350616455078
2018-11-19,69.72169494628906
2018-11-20,70.00568389892578
2018-11-21,71.06327056884766
2018-11-23,71.60185241699219
2018-11-26,73.53095245361328
2018-11-27,73.60926818847656
2018-11-28,75.35233306884766
2018-11-29,74.87251281738281
2018-11-30,73.97161102294922
2018-12-03,76.35115051269531
2018-12-04,73.58969116210938
2018-12-06,74.02056121826172
2018-12-07,71.34725189208984
2018-12-10,71.16119384765625
2018-12-11,70.89680480957031
2018-12-12,71.26892852783203
2018-12-13,70.72052764892578
2018-12-14,70.36801147460938
2018-12-17,68.81100463867188
2018-12-18,69.02645111083984
2018-12-19,68.21368408203125
2018-12-20,66.0985336303711
2018-12-21,65.08990478515625
2018-12-24,65.12908935546875
2018-12-26,68.06680297851562
2018-12-27,68.86978912353516
2018-12-28,69.47689056396484
2018-12-31,70.30926513671875
2019-01-02,69.46711730957031
2019-01-03,65.90267181396484
2019-01-04,68.4878921508789
2019-01-07,69.27125549316406
2019-01-08,70.36801147460938
2019-01-09,69.56503295898438
2019-01-10,70.57365417480469
2019-01-11,70.39738464355469
2019-01-14,69.51608276367188
2019-01-15,70.9947280883789
2019-01-16,70.54427337646484
2019-01-17,70.50508880615234
2019-01-18,71.56269073486328
2019-01-22,69.53565979003906
2019-01-23,69.26146697998047
2019-01-24,69.58462524414062
2019-01-25,70.27008819580078
2019-01-28,70.80867767333984
2019-01-29,71.63121795654297
2019-01-30,72.59086608886719
2019-01-31,72.9336166381836
2019-02-01,72.87483978271484
2019-02-04,73.17840576171875
2019-02-05,73.07070922851562
2019-02-06,74.0009765625
2019-02-07,73.12946319580078
2019-02-08,72.37545013427734
2019-02-11,72.85527801513672
2019-02-12,72.77692413330078
2019-02-13,77.72207641601562
2019-02-14,78.49567413330078
2019-02-15,80.05265808105469
2019-02-19,79.70013427734375
2019-02-20,81.6096420288086
2019-02-21,81.52152252197266
2019-02-22,83.26454162597656
2019-02-25,81.81529235839844
2019-02-26,81.75653839111328
2019-02-27,81.75653839111328
2019-02-28,81.5210952758789
2019-03-01,82.18817138671875
2019-03-04,81.79578399658203
2019-03-05,82.41380310058594
2019-03-06,82.36476135253906
2019-03-07,81.34452056884766
2019-03-08,80.8834457397461
2019-03-11,81.22679138183594
2019-03-12,81.8252182006836
2019-03-13,82.08026885986328
2019-03-14,83.3849868774414
2019-03-15,84.13055419921875
