Date,FTI
2023-06-13,14.406787872314453
2023-06-14,14.553894996643066
2023-06-15,14.426400184631348
2023-06-16,14.436208724975586
2023-06-20,14.916763305664062
2023-06-21,14.86772632598877
2023-06-22,14.740233421325684
2023-06-23,14.485245704650879
2023-06-26,15.11290454864502
2023-06-27,15.56403636932373
2023-06-28,15.59345817565918
2023-06-29,16.005361557006836
2023-06-30,16.299579620361328
2023-07-03,16.456497192382812
2023-07-05,16.10343360900879
2023-07-06,15.936712265014648
2023-07-07,16.80954933166504
2023-07-10,17.044923782348633
2023-07-11,17.741235733032227
2023-07-12,17.447025299072266
2023-07-13,17.113576889038086
2023-07-14,16.97627067565918
2023-07-17,17.182226181030273
2023-07-18,17.672590255737305
2023-07-19,17.643163681030273
2023-07-20,17.13319206237793
2023-07-21,17.06454086303711
2023-07-24,17.46663475036621
2023-07-25,18.015838623046875
2023-07-26,18.388513565063477
2023-07-27,17.221454620361328
2023-07-28,18.16295051574707
2023-07-31,17.986419677734375
2023-08-01,17.554901123046875
2023-08-02,17.652971267700195
2023-08-03,17.898155212402344
2023-08-04,17.956995010375977
2023-08-07,17.849119186401367
2023-08-08,17.75104522705078
2023-08-09,17.9373836517334
2023-08-10,18.113910675048828
2023-08-11,18.45716667175293
2023-08-14,18.17275619506836
2023-08-15,17.878543853759766
2023-08-16,17.986419677734375
2023-08-17,17.652971267700195
2023-08-18,17.917768478393555
2023-08-21,18.0161075592041
2023-08-22,17.858762741088867
2023-08-23,18.09477996826172
2023-08-24,17.730924606323242
2023-08-25,17.819429397583008
2023-08-28,18.281627655029297
2023-08-29,18.507816314697266
2023-08-30,18.684831619262695
2023-08-31,18.724166870117188
2023-09-01,19.225704193115234
2023-09-05,19.805919647216797
2023-09-06,20.31729507446289
2023-09-07,20.228784561157227
2023-09-08,20.6811580657959
2023-09-11,20.63198471069336
2023-09-12,21.054851531982422
2023-09-13,20.44513702392578
2023-09-14,20.44513702392578
2023-09-15,20.513975143432617
2023-09-18,20.828664779663086
2023-09-19,20.071439743041992
2023-09-20,20.05177116394043
2023-09-21,20.081275939941406
2023-09-22,20.50414276123047
2023-09-25,20.71065330505371
2023-09-26,20.376298904418945
2023-09-27,20.936845779418945
2023-09-28,20.592647552490234
2023-09-29,20.002601623535156
2023-10-02,19.668241500854492
2023-10-03,19.589567184448242
2023-10-04,18.95035171508789
