Date,DAL
2018-11-06,52.03461837768555
2018-11-07,53.272865295410156
2018-11-08,53.21657943725586
2018-11-09,53.141536712646484
2018-11-12,53.188438415527344
2018-11-13,53.301002502441406
2018-11-14,52.93516540527344
2018-11-15,52.62559127807617
2018-11-16,52.437984466552734
2018-11-19,52.710025787353516
2018-11-20,51.978336334228516
2018-11-21,52.50364685058594
2018-11-23,53.61994552612305
2018-11-26,53.19782257080078
2018-11-27,54.698726654052734
2018-11-28,55.22404861450195
2018-11-29,55.214664459228516
2018-11-30,56.95009231567383
2018-12-03,56.396636962890625
2018-12-04,53.413570404052734
2018-12-06,54.482967376708984
2018-12-07,52.59745788574219
2018-12-10,52.831974029541016
2018-12-11,52.4286003112793
2018-12-12,52.785072326660156
2018-12-13,50.23352813720703
2018-12-14,50.19599533081055
2018-12-17,49.145362854003906
2018-12-18,49.67068862915039
2018-12-19,48.713863372802734
2018-12-20,47.75703430175781
2018-12-21,46.387451171875
2018-12-24,44.989723205566406
2018-12-26,47.287994384765625
2018-12-27,47.3724250793457
2018-12-28,47.072235107421875
2018-12-31,46.8095817565918
2019-01-02,46.98781204223633
2019-01-03,42.78527069091797
2019-01-04,44.83026123046875
2019-01-07,44.88653564453125
2019-01-08,44.53007507324219
2019-01-09,45.468143463134766
2019-01-10,45.712039947509766
2019-01-11,45.55256652832031
2019-01-14,44.7927360534668
2019-01-15,44.867774963378906
2019-01-16,44.5582160949707
2019-01-17,45.23362731933594
2019-01-18,45.13043212890625
2019-01-22,44.1829833984375
2019-01-23,44.37060546875
2019-01-24,44.57698059082031
2019-01-25,44.736454010009766
2019-01-28,45.036624908447266
2019-01-29,45.23362731933594
2019-01-30,47.15666580200195
2019-01-31,46.36868667602539
2019-02-01,46.828330993652344
2019-02-04,47.22233581542969
2019-02-05,47.40993881225586
2019-02-06,47.39117431640625
2019-02-07,47.287994384765625
2019-02-08,47.34428024291992
2019-02-11,47.475608825683594
2019-02-12,46.800193786621094
2019-02-13,47.287994384765625
2019-02-14,47.353660583496094
2019-02-15,47.916500091552734
2019-02-19,48.61066436767578
2019-02-20,48.066593170166016
2019-02-21,48.29172897338867
2019-02-22,48.32925033569336
2019-02-25,48.22605895996094
2019-02-26,47.95402145385742
2019-02-27,47.30674743652344
2019-02-28,46.83444595336914
2019-03-01,46.248779296875
