Date,ZBH
2021-04-21,164.43629455566406
2021-04-22,165.11587524414062
2021-04-23,165.33920288085938
2021-04-26,163.57057189941406
2021-04-27,164.15704345703125
2021-04-28,166.15838623046875
2021-04-29,166.26077270507812
2021-04-30,164.91102600097656
2021-05-03,165.63705444335938
2021-05-04,160.97348022460938
2021-05-05,161.55064392089844
2021-05-06,161.25270080566406
2021-05-07,160.56390380859375
2021-05-10,160.06126403808594
2021-05-11,155.96548461914062
2021-05-12,152.4468231201172
2021-05-13,154.17822265625
2021-05-14,155.70481872558594
2021-05-17,154.34576416015625
2021-05-18,155.0252685546875
2021-05-19,154.2991943359375
2021-05-20,155.38833618164062
2021-05-21,155.75137329101562
2021-05-24,156.2540283203125
2021-05-25,156.16094970703125
2021-05-26,152.82847595214844
2021-05-27,156.0399169921875
2021-05-28,156.69151306152344
2021-06-01,154.72744750976562
2021-06-02,149.92416381835938
2021-06-03,148.88160705566406
2021-06-04,148.12759399414062
2021-06-07,146.98268127441406
2021-06-08,146.6475830078125
2021-06-09,147.280517578125
2021-06-10,148.24864196777344
2021-06-11,147.33639526367188
2021-06-14,146.6568603515625
2021-06-15,147.39227294921875
2021-06-16,147.10372924804688
2021-06-17,149.30050659179688
2021-06-18,147.5504913330078
2021-06-21,152.17686462402344
2021-06-22,154.87637329101562
2021-06-23,153.09841918945312
2021-06-24,153.02394104003906
2021-06-25,154.60874938964844
2021-06-28,152.6044464111328
2021-06-29,150.25526428222656
2021-06-30,149.9196319580078
2021-07-01,152.08242797851562
2021-07-02,152.4366455078125
2021-07-06,151.74679565429688
2021-07-07,150.18067932128906
2021-07-08,148.46539306640625
2021-07-09,148.51202392578125
2021-07-12,148.93148803710938
2021-07-13,146.39588928222656
2021-07-14,145.03485107421875
2021-07-15,142.72291564941406
2021-07-16,143.00259399414062
2021-07-19,139.9915313720703
2021-07-20,145.0814666748047
2021-07-21,148.75437927246094
2021-07-22,147.90606689453125
2021-07-23,149.12725830078125
2021-07-26,148.8289794921875
2021-07-27,151.80279541015625
2021-07-28,151.54173278808594
2021-07-29,151.7095489501953
2021-07-30,152.34344482421875
2021-08-02,151.96119689941406
2021-08-03,143.29159545898438
2021-08-04,138.1829833984375
2021-08-05,139.9915313720703
2021-08-06,138.90081787109375
2021-08-09,137.44654846191406
2021-08-10,135.88975524902344
2021-08-11,135.8245086669922
2021-08-12,136.48634338378906
2021-08-13,136.18804931640625
2021-08-16,136.63551330566406
2021-08-17,137.8380889892578
2021-08-18,134.59396362304688
2021-08-19,134.35157775878906
2021-08-20,135.60076904296875
2021-08-23,135.48890686035156
2021-08-24,138.65843200683594
2021-08-25,140.19662475585938
2021-08-26,139.4508514404297
2021-08-27,139.89828491210938
2021-08-30,139.6279296875
2021-08-31,140.2525177001953
2021-09-01,140.64404296875
2021-09-02,138.98472595214844
2021-09-03,136.79400634765625
2021-09-07,136.68212890625
2021-09-08,137.48385620117188
2021-09-09,134.5566864013672
2021-09-10,130.92100524902344
2021-09-13,131.44300842285156
2021-09-14,137.67030334472656
2021-09-15,136.11346435546875
2021-09-16,136.31857299804688
2021-09-17,136.77537536621094
2021-09-20,134.2863311767578
2021-09-21,133.083740234375
2021-09-22,135.8245086669922
2021-09-23,140.20590209960938
2021-09-24,140.97964477539062
2021-09-27,141.26866149902344
2021-09-28,140.62542724609375
2021-09-29,139.45826721191406
2021-09-30,136.6571807861328
2021-10-01,139.5609893798828
2021-10-04,137.0026397705078
2021-10-05,136.3303680419922
2021-10-06,136.6384735107422
2021-10-07,137.9456787109375
2021-10-08,136.92796325683594
2021-10-11,134.25753784179688
2021-10-12,133.34249877929688
2021-10-13,133.30519104003906
2021-10-14,135.9755859375
2021-10-15,136.6571807861328
2021-10-18,135.3592987060547
2021-10-19,139.04747009277344
2021-10-20,140.17727661132812
2021-10-21,140.81216430664062
2021-10-22,140.447998046875
2021-10-25,141.01760864257812
2021-10-26,139.8970947265625
2021-10-27,136.6104736328125
2021-10-28,135.87289428710938
2021-10-29,133.6320037841797
2021-11-01,136.1249542236328
2021-11-02,136.012939453125
2021-11-03,138.87937927246094
2021-11-04,128.61801147460938
2021-11-05,132.26878356933594
2021-11-08,128.45925903320312
2021-11-09,125.47138977050781
2021-11-10,124.99517822265625
2021-11-11,123.8934097290039
2021-11-12,123.6039810180664
2021-11-15,122.43684387207031
2021-11-16,123.02507781982422
2021-11-17,122.3901596069336
2021-11-18,120.34532928466797
2021-11-19,120.27064514160156
2021-11-22,121.587158203125
2021-11-23,121.82992553710938
2021-11-24,121.63385009765625
2021-11-26,117.29212188720703
2021-11-29,115.31266784667969
2021-11-30,111.67121887207031
2021-12-01,111.8486328125
2021-12-02,114.78044891357422
2021-12-03,113.1838150024414
2021-12-06,117.17073059082031
2021-12-07,119.91582489013672
2021-12-08,120.41070556640625
2021-12-09,117.1240463256836
2021-12-10,116.23703002929688
