Date,AMGN
2016-09-21,130.7547607421875
2016-09-22,132.0859375
2016-09-23,131.46923828125
2016-09-26,130.51406860351562
2016-09-27,129.08506774902344
2016-09-28,127.64098358154297
2016-09-29,124.43698120117188
2016-09-30,125.4598159790039
2016-10-03,125.85843658447266
2016-10-04,126.01644134521484
2016-10-05,125.78323364257812
2016-10-06,125.52754974365234
2016-10-07,125.97880554199219
2016-10-10,126.58805084228516
2016-10-11,123.58707427978516
2016-10-12,123.25618743896484
2016-10-13,123.5644760131836
2016-10-14,121.76698303222656
2016-10-17,122.30848693847656
2016-10-18,122.44389343261719
2016-10-19,121.1502456665039
2016-10-20,121.46611022949219
2016-10-21,119.2173080444336
2016-10-24,119.40532684326172
2016-10-25,118.75851440429688
2016-10-26,119.57833862304688
2016-10-27,120.76663970947266
2016-10-28,109.19163513183594
2016-10-31,106.16817474365234
2016-11-01,105.86732482910156
2016-11-02,104.31796264648438
2016-11-03,101.70062255859375
2016-11-04,101.83599090576172
2016-11-07,104.7015609741211
2016-11-08,104.12996673583984
2016-11-09,110.124267578125
2016-11-10,113.99765014648438
2016-11-11,112.09483337402344
2016-11-14,110.86813354492188
2016-11-15,111.352783203125
2016-11-16,111.48148345947266
2016-11-17,111.57988739013672
2016-11-18,109.96711730957031
2016-11-21,110.20940399169922
2016-11-22,109.28561401367188
2016-11-23,109.81565856933594
2016-11-25,110.11851501464844
2016-11-28,109.84596252441406
2016-11-29,110.55013275146484
2016-11-30,109.0887451171875
2016-12-01,107.81664276123047
2016-12-02,109.04329681396484
2016-12-05,110.01252746582031
2016-12-06,109.876220703125
2016-12-07,106.90801239013672
2016-12-08,106.45375061035156
2016-12-09,108.61929321289062
2016-12-12,110.3684310913086
2016-12-13,112.34469604492188
2016-12-14,112.58697509765625
2016-12-15,113.87421417236328
2016-12-16,113.10186767578125
2016-12-19,111.86767578125
2016-12-20,111.47392272949219
2016-12-21,110.6788330078125
2016-12-22,110.82274627685547
2016-12-23,111.72381591796875
2016-12-27,112.33714294433594
2016-12-28,111.81465148925781
2016-12-29,111.89794921875
2016-12-30,110.70913696289062
2017-01-03,114.1316909790039
2017-01-04,115.75208282470703
2017-01-05,115.8353500366211
2017-01-06,118.71266174316406
2017-01-09,120.27245330810547
2017-01-10,120.2118911743164
2017-01-11,118.59154510498047
2017-01-12,117.63749694824219
2017-01-13,118.21296691894531
2017-01-17,117.21341705322266
2017-01-18,117.94792175292969
2017-01-19,116.4562759399414
2017-01-20,117.11500549316406
2017-01-23,115.63848114013672
2017-01-24,114.97972106933594
2017-01-25,116.68338012695312
2017-01-26,115.8353500366211
2017-01-27,119.00042724609375
2017-01-30,116.9332504272461
2017-01-31,118.63695526123047
2017-02-01,120.90095520019531
2017-02-02,120.83281707763672
2017-02-03,126.8525161743164
2017-02-06,126.13318634033203
2017-02-07,126.31491088867188
2017-02-08,127.29920196533203
2017-02-09,126.80706787109375
2017-02-10,127.12510681152344
2017-02-13,127.82652282714844
2017-02-14,128.1238555908203
2017-02-15,130.97525024414062
2017-02-16,131.21925354003906
2017-02-17,132.11888122558594
2017-02-21,132.00450134277344
2017-02-22,131.6004638671875
2017-02-23,132.6678466796875
2017-02-24,133.0872039794922
2017-02-27,134.28414916992188
2017-02-28,134.58912658691406
2017-03-01,135.89280700683594
2017-03-02,135.76332092285156
2017-03-03,137.38722229003906
2017-03-06,136.82301330566406
2017-03-07,135.2371826171875
2017-03-08,135.54217529296875
2017-03-09,136.4113311767578
2017-03-10,138.33261108398438
2017-03-13,138.03524780273438
2017-03-14,137.32615661621094
2017-03-15,139.21702575683594
2017-03-16,137.3185577392578
2017-03-17,128.55076599121094
2017-03-20,129.03111267089844
2017-03-21,127.2090072631836
2017-03-22,127.66639709472656
2017-03-23,126.59140014648438
2017-03-24,126.36270141601562
2017-03-27,125.72985076904297
2017-03-28,125.5773696899414
2017-03-29,124.31940460205078
2017-03-30,125.3258285522461
2017-03-31,125.08946990966797
2017-04-03,124.95222473144531
2017-04-04,125.3105239868164
2017-04-05,123.69422149658203
2017-04-06,123.70184326171875
2017-04-07,124.5633544921875
2017-04-10,124.113525390625
2017-04-11,124.35747528076172
2017-04-12,124.31177520751953
2017-04-13,123.21392059326172
2017-04-17,123.59510040283203
2017-04-18,122.93943786621094
2017-04-19,122.94702911376953
2017-04-20,123.54173278808594
2017-04-21,122.29901885986328
2017-04-24,124.38041687011719
2017-04-25,125.56975555419922
2017-04-26,125.50114440917969
2017-04-27,124.06019592285156
2017-04-28,124.51763916015625
2017-05-01,123.96865844726562
2017-05-02,124.64725494384766
2017-05-03,124.89122772216797
2017-05-04,125.25711822509766
2017-05-05,124.89122772216797
2017-05-08,124.29651641845703
2017-05-09,124.4413833618164
2017-05-10,122.37525177001953
2017-05-11,122.0473861694336
2017-05-12,122.15415954589844
2017-05-15,122.84526062011719
2017-05-16,122.86062622070312
2017-05-17,120.61060333251953
2017-05-18,121.30174255371094
2017-05-19,120.18822479248047
2017-05-22,117.50820922851562
2017-05-23,118.31448364257812
2017-05-24,118.72150421142578
2017-05-25,119.35889434814453
2017-05-26,119.03633117675781
2017-05-30,118.14556884765625
2017-05-31,119.21298217773438
2017-06-01,119.98094177246094
2017-06-02,122.21553802490234
2017-06-05,123.0372314453125
2017-06-06,122.5074234008789
2017-06-07,124.14309692382812
2017-06-08,124.90331268310547
2017-06-09,125.98609924316406
2017-06-12,126.61578369140625
2017-06-13,126.27023315429688
2017-06-14,126.78475189208984
2017-06-15,126.02449035644531
2017-06-16,124.72666931152344
2017-06-19,126.77704620361328
2017-06-20,127.69855499267578
2017-06-21,131.5842742919922
2017-06-22,133.48109436035156
2017-06-23,132.4674072265625
2017-06-26,133.36587524414062
2017-06-27,131.20033264160156
2017-06-28,133.67303466796875
2017-06-29,132.53651428222656
2017-06-30,132.26007080078125
2017-07-03,132.69775390625
2017-07-05,133.8189239501953
2017-07-06,131.86842346191406
2017-07-07,131.6456756591797
2017-07-10,132.23699951171875
2017-07-11,133.09707641601562
2017-07-12,133.0587158203125
2017-07-13,134.41793823242188
2017-07-14,136.02291870117188
2017-07-17,136.23025512695312
2017-07-18,136.29168701171875
2017-07-19,137.59715270996094
2017-07-20,137.7046661376953
2017-07-21,138.3881378173828
2017-07-24,139.04083251953125
2017-07-25,138.9103240966797
2017-07-26,135.0706787109375
2017-07-27,132.19862365722656
2017-07-28,134.03396606445312
2017-07-31,134.0109100341797
2017-08-01,133.71914672851562
2017-08-02,133.9725341796875
2017-08-03,133.75750732421875
2017-08-04,133.50413513183594
2017-08-07,134.06466674804688
2017-08-08,133.38121032714844
2017-08-09,133.2737274169922
2017-08-10,129.86410522460938
2017-08-11,130.10984802246094
2017-08-14,131.8300323486328
2017-08-15,131.45895385742188
2017-08-16,132.50262451171875
2017-08-17,129.73495483398438
2017-08-18,129.33287048339844
2017-08-21,130.00550842285156
2017-08-22,131.4821319580078
2017-08-23,130.65487670898438
2017-08-24,131.38934326171875
2017-08-25,131.22702026367188
2017-08-28,132.8041229248047
2017-08-29,133.15206909179688
2017-08-30,134.2498779296875
2017-08-31,137.43504333496094
2017-09-01,138.16175842285156
2017-09-05,136.63876342773438
2017-09-06,137.90664672851562
2017-09-07,139.70797729492188
2017-09-08,139.6538543701172
2017-09-11,144.17649841308594
2017-09-12,147.66317749023438
2017-09-13,146.658203125
2017-09-14,146.45721435546875
2017-09-15,144.93414306640625
2017-09-18,144.1610565185547
2017-09-19,144.0451202392578
2017-09-20,145.47535705566406
2017-09-21,144.29248046875
2017-09-22,143.61215209960938
2017-09-25,144.02188110351562
2017-09-26,143.48851013183594
2017-09-27,142.9318389892578
2017-09-28,143.3802490234375
2017-09-29,144.14564514160156
2017-10-02,144.7021942138672
2017-10-03,144.7486114501953
2017-10-04,145.800048828125
2017-10-05,144.45484924316406
2017-10-06,143.65855407714844
2017-10-09,143.3802490234375
2017-10-10,143.63534545898438
2017-10-11,142.367431640625
2017-10-12,141.2928466796875
2017-10-13,141.486083984375
2017-10-16,140.62796020507812
2017-10-17,143.94459533691406
2017-10-18,144.01416015625
2017-10-19,142.3442840576172
2017-10-20,141.4474334716797
2017-10-23,139.56881713867188
2017-10-24,139.4451446533203
2017-10-25,137.22630310058594
2017-10-26,136.4686737060547
2017-10-27,135.50999450683594
2017-10-30,134.9765625
2017-10-31,135.463623046875
2017-11-01,135.6182403564453
2017-11-02,133.2912139892578
2017-11-03,134.08755493164062
2017-11-06,132.04647827148438
2017-11-07,134.11842346191406
2017-11-08,134.19569396972656
2017-11-09,134.5204620361328
2017-11-10,133.24481201171875
2017-11-13,132.58766174316406
2017-11-14,131.52850341796875
2017-11-15,130.94871520996094
2017-11-16,132.9258270263672
2017-11-17,132.326416015625
2017-11-20,131.38458251953125
2017-11-21,132.20187377929688
2017-11-22,132.2952880859375
2017-11-24,132.4198760986328
2017-11-27,132.10073852539062
2017-11-28,132.52879333496094
2017-11-29,134.062255859375
2017-11-30,136.73214721679688
2017-12-01,137.93087768554688
2017-12-04,139.09066772460938
2017-12-05,139.07505798339844
2017-12-06,137.16806030273438
2017-12-07,135.4088897705078
2017-12-08,136.53753662109375
2017-12-11,137.642822265625
2017-12-12,137.19918823242188
2017-12-13,138.07095336914062
2017-12-14,136.1560821533203
2017-12-15,137.8062744140625
2017-12-18,137.10577392578125
2017-12-19,137.67401123046875
2017-12-20,137.86077880859375
2017-12-21,137.52610778808594
2017-12-22,137.32371520996094
2017-12-26,137.0668487548828
2017-12-27,137.16021728515625
2017-12-28,136.4130096435547
2017-12-29,135.3621368408203
2018-01-02,137.77513122558594
2018-01-03,140.375
2018-01-04,139.7834014892578
2018-01-05,140.6162872314453
2018-01-08,140.57742309570312
2018-01-09,142.74130249023438
2018-01-10,142.33651733398438
2018-01-11,141.635986328125
2018-01-12,144.03343200683594
2018-01-16,144.422607421875
2018-01-17,146.34530639648438
2018-01-18,146.018310546875
2018-01-19,147.33383178710938
2018-01-22,149.70790100097656
2018-01-23,149.44325256347656
2018-01-24,148.38465881347656
2018-01-25,147.95651245117188
2018-01-26,152.57232666015625
2018-01-29,154.12139892578125
2018-01-30,148.88279724121094
2018-01-31,144.81959533691406
2018-02-01,144.43817138671875
2018-02-02,145.56686401367188
2018-02-05,136.02377319335938
2018-02-06,137.50271606445312
2018-02-07,138.1409912109375
2018-02-08,134.75503540039062
2018-02-09,135.01966857910156
2018-02-12,136.11721801757812
2018-02-13,136.9501190185547
2018-02-14,140.79302978515625
2018-02-15,143.99290466308594
2018-02-16,143.9536895751953
2018-02-20,143.50665283203125
2018-02-21,143.0752410888672
2018-02-22,143.09092712402344
2018-02-23,146.40057373046875
2018-02-26,147.83584594726562
2018-02-27,145.71043395996094
2018-02-28,144.12615966796875
2018-03-01,143.74972534179688
2018-03-02,145.153564453125
2018-03-05,149.11416625976562
2018-03-06,149.2866973876953
2018-03-07,147.07504272460938
2018-03-08,146.78489685058594
2018-03-09,149.8749542236328
2018-03-12,148.4632110595703
2018-03-13,148.816162109375
2018-03-14,149.459228515625
2018-03-15,148.816162109375
2018-03-16,147.63192749023438
2018-03-19,143.1693572998047
2018-03-20,142.7615203857422
2018-03-21,142.4164581298828
2018-03-22,138.0950927734375
2018-03-23,132.87965393066406
2018-03-26,137.39712524414062
2018-03-27,134.2286376953125
2018-03-28,133.6875
2018-03-29,133.7031707763672
2018-04-02,130.22885131835938
2018-04-03,131.9307098388672
2018-04-04,136.08741760253906
2018-04-05,134.89524841308594
2018-04-06,131.8679656982422
2018-04-09,133.0287322998047
2018-04-10,135.78152465820312
2018-04-11,135.2168426513672
2018-04-12,134.12669372558594
2018-04-13,134.48744201660156
2018-04-16,134.40904235839844
2018-04-17,137.15396118164062
2018-04-18,137.33438110351562
2018-04-19,135.62464904785156
2018-04-20,134.55018615722656
2018-04-23,136.98143005371094
2018-04-24,134.84825134277344
2018-04-25,137.11473083496094
2018-04-26,137.53826904296875
2018-04-27,139.17747497558594
2018-04-30,136.84027099609375
2018-05-01,132.76206970214844
2018-05-02,132.87965393066406
2018-05-03,130.49549865722656
2018-05-04,131.74249267578125
2018-05-07,131.80523681640625
2018-05-08,132.1425018310547
2018-05-09,133.04437255859375
2018-05-10,133.93063354492188
2018-05-11,136.3775634765625
2018-05-14,138.00103759765625
2018-05-15,135.1619110107422
2018-05-16,137.35902404785156
2018-05-17,138.03082275390625
2018-05-18,139.3348388671875
2018-05-21,139.46923828125
2018-05-22,140.96292114257812
2018-05-23,142.211669921875
2018-05-24,140.6468048095703
2018-05-25,140.86805725097656
2018-05-29,140.23582458496094
2018-05-30,142.44871520996094
2018-05-31,141.958740234375
2018-06-01,145.08055114746094
2018-06-04,146.55845642089844
2018-06-05,143.62632751464844
2018-06-06,145.06471252441406
2018-06-07,144.8671417236328
2018-06-08,145.65748596191406
2018-06-11,145.90248107910156
2018-06-12,146.2660369873047
2018-06-13,145.16749572753906
2018-06-14,146.83506774902344
2018-06-15,146.21859741210938
2018-06-18,145.38082885742188
2018-06-19,147.15118408203125
2018-06-20,147.4040985107422
2018-06-21,146.99313354492188
2018-06-22,146.32923889160156
2018-06-25,146.49522399902344
2018-06-26,145.8866729736328
2018-06-27,145.0489044189453
2018-06-28,144.89877319335938
2018-06-29,145.8866729736328
2018-07-02,146.43988037109375
2018-07-03,146.77182006835938
2018-07-05,148.0758819580078
2018-07-06,150.96060180664062
2018-07-09,153.4580078125
2018-07-10,154.65936279296875
2018-07-11,152.65188598632812
2018-07-12,153.38690185546875
2018-07-13,154.8332061767578
2018-07-16,154.0191650390625
2018-07-17,153.26043701171875
2018-07-18,152.37527465820312
2018-07-19,151.55331420898438
2018-07-20,150.54959106445312
2018-07-23,150.13865661621094
2018-07-24,151.268798828125
2018-07-25,152.56495666503906
2018-07-26,153.36317443847656
2018-07-27,152.09075927734375
2018-07-30,150.6602783203125
2018-07-31,155.33900451660156
2018-08-01,154.7778778076172
2018-08-02,155.2046661376953
2018-08-03,156.47711181640625
2018-08-06,156.17674255371094
2018-08-07,158.3817901611328
2018-08-08,155.06239318847656
2018-08-09,153.2999725341797
2018-08-10,153.65562438964844
2018-08-13,154.59609985351562
2018-08-14,154.71466064453125
2018-08-15,154.31944274902344
2018-08-16,156.30873107910156
2018-08-17,157.0885467529297
2018-08-20,157.199951171875
2018-08-21,157.0009765625
2018-08-22,157.4226837158203
2018-08-23,156.43609619140625
2018-08-24,156.4678955078125
2018-08-27,158.02748107910156
2018-08-28,158.04339599609375
2018-08-29,158.94253540039062
2018-08-30,159.41993713378906
2018-08-31,158.99029541015625
2018-09-04,156.5394744873047
2018-09-05,157.35108947753906
2018-09-06,156.0780029296875
2018-09-07,156.19737243652344
2018-09-10,161.13076782226562
2018-09-11,158.71974182128906
2018-09-12,158.74362182617188
2018-09-13,161.47286987304688
2018-09-14,159.6029815673828
2018-09-17,159.78599548339844
2018-09-18,161.00343322753906
2018-09-19,161.68771362304688
2018-09-20,163.19960021972656
2018-09-21,163.19960021972656
2018-09-24,164.87850952148438
2018-09-25,164.28173828125
2018-09-26,164.57615661621094
2018-09-27,166.2152862548828
2018-09-28,164.94216918945312
2018-10-01,164.63980102539062
2018-10-02,165.24452209472656
2018-10-03,164.63185119628906
2018-10-04,161.90260314941406
2018-10-05,162.34022521972656
2018-10-08,163.57350158691406
2018-10-09,163.9157257080078
2018-10-10,160.09632873535156
2018-10-11,154.2478485107422
2018-10-12,157.0646514892578
2018-10-15,155.63238525390625
2018-10-16,161.00343322753906
2018-10-17,161.34559631347656
2018-10-18,161.3058319091797
2018-10-19,160.57374572753906
2018-10-22,157.5659637451172
2018-10-23,157.2635498046875
2018-10-24,149.49749755859375
2018-10-25,149.6725311279297
2018-10-26,147.9856414794922
2018-10-29,149.74415588378906
2018-10-30,150.45236206054688
2018-10-31,153.40443420410156
2018-11-01,153.49197387695312
2018-11-02,148.84500122070312
2018-11-05,151.12075805664062
2018-11-06,151.7811279296875
2018-11-07,157.24769592285156
2018-11-08,155.97454833984375
2018-11-09,153.69883728027344
2018-11-12,152.42572021484375
2018-11-13,152.41775512695312
2018-11-14,151.47088623046875
2018-11-15,154.20310974121094
2018-11-16,155.58932495117188
2018-11-19,156.1742706298828
2018-11-20,157.40017700195312
2018-11-21,154.45960998535156
2018-11-23,154.29934692382812
2018-11-26,155.6855010986328
2018-11-27,157.92906188964844
2018-11-28,161.39047241210938
2018-11-29,162.15170288085938
2018-11-30,166.86314392089844
2018-12-03,162.60040283203125
2018-12-04,158.45787048339844
2018-12-06,159.4594268798828
2018-12-07,153.39389038085938
2018-12-10,155.51724243164062
2018-12-11,157.1918182373047
2018-12-12,157.3761749267578
2018-12-13,158.27352905273438
2018-12-14,153.89866638183594
2018-12-17,152.3041229248047
2018-12-18,149.91641235351562
2018-12-19,148.62637329101562
2018-12-20,148.2017059326172
2018-12-21,144.39569091796875
2018-12-24,142.94541931152344
2018-12-26,150.525390625
2018-12-27,152.5044708251953
2018-12-28,152.82498168945312
2018-12-31,155.98196411132812
2019-01-02,153.762451171875
2019-01-03,151.42279052734375
2019-01-04,156.59893798828125
2019-01-07,158.70628356933594
2019-01-08,160.741455078125
2019-01-09,160.54917907714844
2019-01-10,162.40008544921875
2019-01-11,160.70140075683594
2019-01-14,157.6726531982422
2019-01-15,159.75592041015625
2019-01-16,159.36331176757812
2019-01-17,161.7911376953125
2019-01-18,163.36163330078125
2019-01-22,161.8391876220703
2019-01-23,161.50267028808594
2019-01-24,161.02993774414062
2019-01-25,159.26715087890625
2019-01-28,153.8025360107422
2019-01-29,153.9307098388672
2019-01-30,148.12156677246094
2019-01-31,149.92440795898438
2019-02-01,149.89234924316406
2019-02-04,149.1792449951172
2019-02-05,150.8859100341797
2019-02-06,152.8489990234375
2019-02-07,147.61676025390625
2019-02-08,149.0350341796875
2019-02-11,148.8667449951172
2019-02-12,150.98207092285156
2019-02-13,151.42279052734375
2019-02-14,150.7364501953125
2019-02-15,152.07684326171875
2019-02-19,150.9705352783203
2019-02-20,150.9302520751953
2019-02-21,149.7836151123047
2019-02-22,151.3985595703125
2019-02-25,153.2637939453125
2019-02-26,153.48179626464844
2019-02-27,154.5637969970703
2019-02-28,153.48179626464844
2019-03-01,154.35385131835938
2019-03-04,153.23956298828125
2019-03-05,152.46441650390625
2019-03-06,147.88607788085938
2019-03-07,146.52149963378906
2019-03-08,146.0451202392578
2019-03-11,148.68548583984375
2019-03-12,148.7177734375
2019-03-13,151.27745056152344
2019-03-14,151.60850524902344
2019-03-15,154.41848754882812
2019-03-18,154.4749755859375
2019-03-19,154.6203155517578
2019-03-20,154.32151794433594
2019-03-21,154.94329833984375
2019-03-22,150.75257873535156
2019-03-25,150.6637725830078
2019-03-26,152.02029418945312
2019-03-27,150.4457550048828
2019-03-28,151.5196990966797
2019-03-29,153.4010467529297
2019-04-01,154.84642028808594
2019-04-02,155.3793182373047
2019-04-03,155.7749786376953
2019-04-04,155.29859924316406
2019-04-05,157.78555297851562
2019-04-08,157.35760498046875
2019-04-09,155.82339477539062
2019-04-10,156.5582275390625
2019-04-11,155.1209259033203
2019-04-12,154.5637969970703
2019-04-15,154.38616943359375
2019-04-16,151.84268188476562
2019-04-17,147.33700561523438
2019-04-18,143.29974365234375
2019-04-22,142.40345764160156
2019-04-23,145.14881896972656
2019-04-24,143.9699249267578
2019-04-25,145.730224609375
2019-04-26,146.52957153320312
2019-04-29,146.287353515625
2019-04-30,144.79356384277344
2019-05-01,142.22579956054688
2019-05-02,142.51649475097656
2019-05-03,143.1705322265625
2019-05-06,142.96873474121094
2019-05-07,140.39288330078125
2019-05-08,139.00405883789062
2019-05-09,139.58541870117188
2019-05-10,138.76181030273438
2019-05-13,135.33009338378906
2019-05-14,135.49969482421875
2019-05-15,137.1630401611328
2019-05-16,138.3846435546875
2019-05-17,138.3765106201172
2019-05-20,137.13858032226562
2019-05-21,138.1973419189453
2019-05-22,139.508544921875
2019-05-23,140.16819763183594
2019-05-24,139.4922637939453
2019-05-28,137.5132293701172
2019-05-29,137.781982421875
2019-05-30,137.66795349121094
2019-05-31,135.7622528076172
2019-06-03,140.37185668945312
2019-06-04,142.3019561767578
2019-06-05,142.15538024902344
2019-06-06,142.0739288330078
2019-06-07,142.93719482421875
2019-06-10,142.99424743652344
2019-06-11,142.21238708496094
2019-06-12,143.01052856445312
2019-06-13,143.91455078125
2019-06-14,143.40142822265625
2019-06-17,145.28273010253906
2019-06-18,147.90512084960938
2019-06-19,148.84986877441406
2019-06-20,149.916748046875
2019-06-21,152.38436889648438
2019-06-24,150.52755737304688
2019-06-25,150.20993041992188
2019-06-26,149.17559814453125
2019-06-27,149.86788940429688
2019-06-28,150.0795440673828
2019-07-01,151.76541137695312
2019-07-02,152.00164794921875
2019-07-03,153.58154296875
2019-07-05,151.4315185546875
2019-07-08,148.41822814941406
2019-07-09,147.8888397216797
2019-07-10,148.4426727294922
2019-07-11,144.96511840820312
2019-07-12,142.46487426757812
2019-07-15,143.43402099609375
2019-07-16,144.53347778320312
2019-07-17,144.19956970214844
2019-07-18,146.21926879882812
2019-07-19,145.28273010253906
2019-07-22,143.24671936035156
2019-07-23,143.3444061279297
2019-07-24,143.14898681640625
2019-07-25,141.79702758789062
2019-07-26,142.7987823486328
2019-07-29,143.40142822265625
2019-07-30,143.7028045654297
2019-07-31,151.95272827148438
2019-08-01,151.48037719726562
2019-08-02,152.47396850585938
2019-08-05,147.81552124023438
2019-08-06,150.22616577148438
2019-08-07,149.47694396972656
2019-08-08,150.8533172607422
2019-08-09,159.82809448242188
2019-08-12,167.5894012451172
2019-08-13,167.8663330078125
2019-08-14,163.1092529296875
2019-08-15,163.47018432617188
