Date,LOW
2018-12-26,79.26834106445312
2018-12-27,79.98229217529297
2018-12-28,79.99102020263672
2018-12-31,80.41764831542969
2019-01-02,80.33926391601562
2019-01-03,79.38152313232422
2019-01-04,81.73240661621094
2019-01-07,83.28225708007812
2019-01-08,85.00621795654297
2019-01-09,84.48380279541016
2019-01-10,83.56957244873047
2019-01-11,84.71891784667969
2019-01-14,84.37933349609375
2019-01-15,82.63792419433594
2019-01-16,81.81073760986328
2019-01-17,80.1477279663086
2019-01-18,82.69889068603516
2019-01-22,80.12600708007812
2019-01-23,80.36231994628906
2019-01-24,80.33604431152344
2019-01-25,82.10377502441406
2019-01-28,81.51747131347656
2019-01-29,81.76249694824219
2019-01-30,83.79277801513672
2019-01-31,84.15160369873047
2019-02-01,84.98294830322266
2019-02-04,85.64804077148438
2019-02-05,85.84932708740234
2019-02-06,85.05296325683594
2019-02-07,84.78166198730469
2019-02-08,85.03545379638672
2019-02-11,84.78166198730469
2019-02-12,87.0482406616211
2019-02-13,88.78971099853516
2019-02-14,88.8334732055664
2019-02-15,91.2225341796875
2019-02-19,91.94013214111328
2019-02-20,92.46521759033203
2019-02-21,92.34272003173828
2019-02-22,92.9990463256836
2019-02-25,91.89640045166016
2019-02-26,91.91390228271484
2019-02-27,94.18045806884766
2019-02-28,91.9664077758789
2019-03-01,90.9775161743164
2019-03-04,90.30369567871094
2019-03-05,90.14617919921875
2019-03-06,89.5598373413086
2019-03-07,88.13336944580078
2019-03-08,86.92570495605469
2019-03-11,87.86207580566406
2019-03-12,88.26461029052734
2019-03-13,88.53594207763672
2019-03-14,88.22090911865234
2019-03-15,87.63455200195312
2019-03-18,89.15726470947266
2019-03-19,90.53120422363281
2019-03-20,90.65370178222656
2019-03-21,93.06905364990234
2019-03-22,91.84387969970703
2019-03-25,92.78900909423828
2019-03-26,92.72777557373047
2019-03-27,93.97918701171875
2019-03-28,94.83679962158203
2019-03-29,95.79942321777344
2019-04-01,95.32686614990234
2019-04-02,96.18448638916016
2019-04-03,97.95222473144531
2019-04-04,99.16865539550781
2019-04-05,100.621337890625
2019-04-08,101.3301773071289
2019-04-09,99.01113891601562
2019-04-10,99.55369567871094
2019-04-11,100.75260162353516
2019-04-12,101.74151611328125
2019-04-15,102.54660034179688
2019-04-16,102.41534423828125
2019-04-17,102.49410247802734
2019-04-18,99.53617095947266
2019-04-22,99.26493072509766
2019-04-23,99.7834243774414
2019-04-24,100.16133117675781
2019-04-25,99.83615112304688
2019-04-26,98.85187530517578
2019-04-29,98.62334442138672
2019-04-30,99.43189239501953
2019-05-01,97.28751373291016
2019-05-02,98.52670288085938
2019-05-03,98.74639892578125
2019-05-06,97.8587646484375
2019-05-07,94.14128112792969
2019-05-08,93.79853057861328
2019-05-09,93.41183471679688
2019-05-10,93.71942901611328
2019-05-13,91.97933959960938
2019-05-14,92.937255859375
2019-05-15,94.5806884765625
2019-05-16,95.43317413330078
2019-05-17,95.81107330322266
2019-05-20,95.96926879882812
2019-05-21,97.6390609741211
2019-05-22,86.07354736328125
2019-05-23,83.31399536132812
2019-05-24,83.81490325927734
2019-05-28,80.73897552490234
2019-05-29,81.93419647216797
2019-05-30,82.50543212890625
2019-05-31,81.9781265258789
2019-06-03,82.47028350830078
2019-06-04,85.09803771972656
2019-06-05,84.5882797241211
2019-06-06,84.57951354980469
2019-06-07,85.03651428222656
2019-06-10,84.64103698730469
2019-06-11,84.67617797851562
2019-06-12,84.65859985351562
2019-06-13,86.67112731933594
